BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
HBXLIOOO,NL17QOCJ9739919129,IO,Tata Steel,8083DC  Nieholtwolde,0,Tata Steel
HBXLIOOO,NL17QOCJ9739919129,IO,Tata Steel,Netherlands,0,Tata Steel
KYWVRUPJ,GB91MZAR03977464505805,RU,"Giulietti, Montalti e Roccabonella s.r.l.",,1,"Giulietti, Montalti e Roccabonella s.r.l."
KYWVRUPJ,GB91MZAR03977464505805,RU,Pizziol-Respighi e figli,Italia,1,Pizziol-Respighi e figli
KYWVRUPJ,GB91MZAR03977464505805,RU,Pizziol Respighi e figli,,1,Pizziol-Respighi e figli
KYWVRUPJ,GB91MZAR03977464505805,RU,Pizziol  Respighi e figli,Castel Goffredo Italia,1,Pizziol-Respighi e figli
FUEUSJVU,DE10206314811566363516,SJ,Pizzetti-Odescalchi Group,,0,Pizzetti-Odescalchi Group
FUEUSJVU,DE10206314811566363516,SJ,Pizzetti  Odescalchi Group,,0,Pizzetti-Odescalchi Group
FUEUSJVU,DE10206314811566363516,SJ,Pizzetti Odescalchi Group,,0,Pizzetti-Odescalchi Group
FUEUSJVU,DE10206314811566363516,SJ,Pizzetti Odescalchi Group,,0,Pizzetti-Odescalchi Group
FUEUSJVU,DE10206314811566363516,SJ,Pizzetti Odescalchi Group,,0,Pizzetti-Odescalchi Group
FUEUSJVU,DE10206314811566363516,SJ,Pizzetti  Odescalchi Group,,0,Pizzetti-Odescalchi Group
ZTIHMWJW,FR9865353849317369795271014,MW,Pires,,0,Pires
ZTIHMWJW,FR9865353849317369795271014,MW,"Pires,",Conjunto Bonsucesso,0,Pires
ZTIHMWJW,FR9865353849317369795271014,MW,Pires  Co,Brail,0,Pires
ZTIHMWJW,FR9865353849317369795271014,MW,Pires,,0,Pires
ZTIHMWJW,FR9865353849317369795271014,MW,Pires-,,0,Pires
ZTIHMWJW,FR9865353849317369795271014,MW,Pires Company,,0,Pires
ZTIHMWJW,FR9865353849317369795271014,MW,Pires,,0,Pires
ZTIHMWJW,FR9865353849317369795271014,MW,Pires Comp.,06762-146 CamposConjunto Bonsucesso,0,Pires
ZTIHMWJW,FR9865353849317369795271014,MW,Pires Co,,0,Pires
TETUJOI0,IT58C8140758292438118053537,JO,Clerc SA,rue Franck Fabre-25 Colin-sur-Schneider  Colin-sur-Schneider FR,0,Clerc SA
TETUJOI0,IT58C8140758292438118053537,JO,Clerc,,0,Clerc SA
EDISPRWU,GB81GIAD75559369284496,PR,Zeldenrust & Adelaar,,0,Zeldenrust & Adelaar
EDISPRWU,GB81GIAD75559369284496,PR,Zeldenrust & Adelaar,Netherlands,0,Zeldenrust & Adelaar
EDISPRWU,GB81GIAD75559369284496,PR,Zeldenrust & Adelaar,,0,Zeldenrust & Adelaar
EDISPRWU,GB81GIAD75559369284496,PR,Zeldenrust  & Adelaar,3832 IT Gasteren,0,Zeldenrust & Adelaar
GBNLBVUI,DE63801067227331092844,BV,Suministros Vallejo S.Coop.,,1,Suministros Vallejo S.Coop.
GBNLBVUI,DE63801067227331092844,BV,Banco Agustín y asociados S.Coop.,Albacete ES,1,Banco Agustín y asociados S.Coop.
BZBPWFYF,DE35082568310383934313,WF,Baldwin-Miller,,0,Baldwin-Miller
BZBPWFYF,DE35082568310383934313,WF,Baldwin.Miller Co.,,0,Baldwin-Miller
BZBPWFYF,DE35082568310383934313,WF,Baldwin  Miller,,0,Baldwin-Miller
BZBPWFYF,DE35082568310383934313,WF,Baldwin Miller- Co.,,0,Baldwin-Miller
BZBPWFYF,DE35082568310383934313,WF,Baldwin Miller,_,0,Baldwin-Miller
BZBPWFYF,DE35082568310383934313,WF,Baldwin Miller,Fionatown GB,0,Baldwin-Miller
BZBPWFYF,DE35082568310383934313,WF,"Baldwin Miller,Co.",10  Walker island/Fionatown  HA2 0BS,0,Baldwin-Miller
BZBPWFYF,DE35082568310383934313,WF,Baldwin Miller Company,Walker island-10 Fionatown United Kingdom,0,Baldwin-Miller
BZBPWFYF,DE35082568310383934313,WF,Baldwin  - Miller,,0,Baldwin-Miller
WGJWFKDQ,NL54LMMS6273611977,FK,Anichini-Bignami SPA,,1,Anichini-Bignami SPA
WGJWFKDQ,NL54LMMS6273611977,FK,Torricelli-Desio s.r.l.,,1,Torricelli-Desio s.r.l.
TCHPDZHW,GB34PVJF48598215477845,DZ,Walsteijn & Hofman,,1,Walsteijn & Hofman
TCHPDZHW,GB34PVJF48598215477845,DZ,Peterse NV,,1,Peterse NV
TCHPDZHW,GB34PVJF48598215477845,DZ,Peterse NV,9081QA De Kiel,1,Peterse NV
TCHPDZHW,GB34PVJF48598215477845,DZ,Peterse NV,,1,Peterse NV
XJNRLSRN,ES9832817884618710163419,LS,Gonzalez,,0,Gonzalez
XJNRLSRN,ES9832817884618710163419,LS,Gonzalez  Technologies,,0,Gonzalez
XJNRLSRN,ES9832817884618710163419,LS,Gonzalez Technologies,,0,Gonzalez
XJNRLSRN,ES9832817884618710163419,LS,Gonzalez Technologies,,0,Gonzalez
XJNRLSRN,ES9832817884618710163419,LS,Gonzalez Tech.,,0,Gonzalez
XJNRLSRN,ES9832817884618710163419,LS,Gonzalez Techs,,0,Gonzalez
XJNRLSRN,ES9832817884618710163419,LS,Gonzalez Tech,,0,Gonzalez
XJNRLSRN,ES9832817884618710163419,LS,Gonzalez Techs.,boulevard Mary491 Bourdon  Bourdon  FR,0,Gonzalez
XJNRLSRN,ES9832817884618710163419,LS,Gonzalez-Technologies,,0,Gonzalez
KMIUPLUF,NL93QHUW2973032277,PL,Moraes,,1,Moraes
KMIUPLUF,NL93QHUW2973032277,PL,da Costa,,1,da Costa
VMCLUMNJ,GB07WLJM46841568736126,UM,van der Leek & Luster,Keijenborg,1,van der Leek & Luster
VMCLUMNJ,GB07WLJM46841568736126,UM,van der Leek/& Luster,"Roaliering5,9977RT  Keijenborg",1,van der Leek & Luster
VMCLUMNJ,GB07WLJM46841568736126,UM,van der Leek Luster,,1,van der Leek & Luster
VMCLUMNJ,GB07WLJM46841568736126,UM,van .der & Luster,,1,van der Leek & Luster
VMCLUMNJ,GB07WLJM46841568736126,UM,Pink Elephant,,1,Pink Elephant
VMCLUMNJ,GB07WLJM46841568736126,UM,Pink Elephant/S.a. ,,1,Pink Elephant
VMCLUMNJ,GB07WLJM46841568736126,UM,Pink Elephant S.P.A. ,,1,Pink Elephant
VMCLUMNJ,GB07WLJM46841568736126,UM,Kuehne + Nagel Logistics,,1,Kuehne + Nagel Logistics
MGJSHRW2,GB31KRPU90985980491592,HR,Starbucks,Simonshaven Netherlands,0,Starbucks
MGJSHRW2,GB31KRPU90985980491592,HR,St.rbucks,,0,Starbucks
MGJSHRW2,GB31KRPU90985980491592,HR,Starbucks,,0,Starbucks
OPLCGYWA,FR3233869907984374757541909,GY,Amador & Asociados S.L.N.E,,1,Amador & Asociados S.L.N.E
OPLCGYWA,FR3233869907984374757541909,GY,Instalaciones Villaverde & Asociados S.A.,42701 Jaén,1,Instalaciones Villaverde & Asociados S.A.
OPLCGYWA,FR3233869907984374757541909,GY,Industrias KP S.A.T.,Pasadizo Samuel Aroca 08587 Toledo ES,1,Industrias KP S.A.T.
OPLCGYWA,FR3233869907984374757541909,GY,Industrias KP,Toledo ES,1,Industrias KP S.A.T.
OPLCGYWA,FR3233869907984374757541909,GY,",KP S.A.T.",.  .,1,Industrias KP S.A.T.
OPLCGYWA,FR3233869907984374757541909,GY,KP. S.A.T.,,1,Industrias KP S.A.T.
JNAHMEOP,GB45PAKL61206883001194,ME,Nohlmans GbR,,0,Nohlmans GbR
JNAHMEOP,GB45PAKL61206883001194,ME,Nohlmans GbR,,0,Nohlmans GbR
ZNQQGEWB,FR1473107210451662551753073,GE,Davis LLC,7263 John Circles  Justinmouth/MA 74208,1,Davis LLC
ZNQQGEWB,FR1473107210451662551753073,GE,"Johnson, West and Stephens",83269/Port Jeffrey,1,"Johnson, West and Stephens"
ZNQQGEWB,FR1473107210451662551753073,GE,Farley Group,,1,Farley Group
ZNQQGEWB,FR1473107210451662551753073,GE,Farley Group SpA,##,1,Farley Group
BKMONEIO,FR1198543514690562613354688,NE,de Gruson Groep,,0,de Gruson Groep
BKMONEIO,FR1198543514690562613354688,NE,de Gruson Grp,,0,de Gruson Groep
BKMONEIO,FR1198543514690562613354688,NE,de Gruson Grp,,0,de Gruson Groep
BKMONEIO,FR1198543514690562613354688,NE,de Gruson Grp.,,0,de Gruson Groep
BKMONEIO,FR1198543514690562613354688,NE,de Gruson,Breezanddijk Kyanhof  Breezanddijk,0,de Gruson Groep
BKMONEIO,FR1198543514690562613354688,NE,de Gruson Gp.,Breezanddijk Netherlands,0,de Gruson Groep
BKMONEIO,FR1198543514690562613354688,NE,de  Gruson,,0,de Gruson Groep
BKMONEIO,FR1198543514690562613354688,NE,de .Gruson,,0,de Gruson Groep
BKMONEIO,FR1198543514690562613354688,NE,de Gruson,Netherlands,0,de Gruson Groep
BKMONEIO,FR1198543514690562613354688,NE,de Gruson Gr.,,0,de Gruson Groep
BKMONEIO,FR1198543514690562613354688,NE,de Gruson,,0,de Gruson Groep
JDJKMZEE,DE69588979637359945774,MZ,Scholten NV,,1,Scholten NV
JDJKMZEE,DE69588979637359945774,MZ,van Buuren BV,,1,van Buuren BV
JDJKMZEE,DE69588979637359945774,MZ,van Buuren- BV,,1,van Buuren BV
JDJKMZEE,DE69588979637359945774,MZ,van Buuren BV,,1,van Buuren BV
JDJKMZEE,DE69588979637359945774,MZ,Wilson BV,,1,Wilson BV
JDJKMZEE,DE69588979637359945774,MZ,Wilson BV-,Ulestraten Netherlands,1,Wilson BV
NOVUJMUY,IT36P4253871011224266685433,JM,Rossellini-Giacconi SPA,Contrada Aria  Lavezzola  RA  Italia,0,Rossellini-Giacconi SPA
NOVUJMUY,IT36P4253871011224266685433,JM,Rossellini Giacconi SPA,_ _ _,0,Rossellini-Giacconi SPA
UWPUBIZO,GB09NZLN55397947092068,BI,Instalaciones AK S.Com.,,1,Instalaciones AK S.Com.
UWPUBIZO,GB09NZLN55397947092068,BI,Flores y Páez S.A.,,1,Flores y Páez S.A.
UWPUBIZO,GB09NZLN55397947092068,BI,Comercial del Noroeste S.L.N.E,,1,Comercial del Noroeste S.L.N.E
UWPUBIZO,GB09NZLN55397947092068,BI,Marín & Asociados S.Com.,Girona,1,Marín & Asociados S.Com.
QIYXMCQD,GB86NZGF24745077686333,MC,Gomez-Marshall,,0,Gomez-Marshall
QIYXMCQD,GB86NZGF24745077686333,MC,Gomez Marshall,Bowmanfort,0,Gomez-Marshall
JSWYNGEB,GB25AOKK63580993449621,NG,Supermercados Vives S.L.N.E,,1,Supermercados Vives S.L.N.E
JSWYNGEB,GB25AOKK63580993449621,NG,Tecnologías Guitart & Asociados S.L.N.E,,1,Tecnologías Guitart & Asociados S.L.N.E
JSWYNGEB,GB25AOKK63580993449621,NG,Tecnologías Guitart &-  Asociados S.L.N.E,,1,Tecnologías Guitart & Asociados S.L.N.E
JSWYNGEB,GB25AOKK63580993449621,NG,Tecnologías Guitart & Asociados S.L.N.E,Lugo Spain,1,Tecnologías Guitart & Asociados S.L.N.E
JSWYNGEB,GB25AOKK63580993449621,NG,Tecnologías Guitart & Asociados S.L.N.E,,1,Tecnologías Guitart & Asociados S.L.N.E
JSWYNGEB,GB25AOKK63580993449621,NG,Tecnologías Guitart - & Asociados S.L.N.E,,1,Tecnologías Guitart & Asociados S.L.N.E
JSWYNGEB,GB25AOKK63580993449621,NG,Infraestructuras SRK S.A.,,1,Infraestructuras SRK S.A.
JSWYNGEB,GB25AOKK63580993449621,NG,Hnos Peña S.Com.,,1,Hnos Peña S.Com.
YPIZSEIZ,GB62ALKZ06448765090508,SE,Mills-Clark,,1,Mills-Clark
YPIZSEIZ,GB62ALKZ06448765090508,SE,Webb PLC,,1,Webb PLC
YPIZSEIZ,GB62ALKZ06448765090508,SE,Drake and Sons,,1,Drake and Sons
YPIZSEIZ,GB62ALKZ06448765090508,SE,Tran-Murphy,12791 51099  William Bridge Suite 035 Amberhaven,1,Tran-Murphy
YPIZSEIZ,GB62ALKZ06448765090508,SE,Tran Murphy,,1,Tran-Murphy
YPIZSEIZ,GB62ALKZ06448765090508,SE,Tran Murphy,Amberhaven US,1,Tran-Murphy
YPIZSEIZ,GB62ALKZ06448765090508,SE,Tran Murphy,,1,Tran-Murphy
YPIZSEIZ,GB62ALKZ06448765090508,SE,Tran  Murphy,Amberhaven US,1,Tran-Murphy
AMKNSLRN,DE93386142995353715485,SL,Hermanos Vergara S.L.N.E,Toledo,1,Hermanos Vergara S.L.N.E
AMKNSLRN,DE93386142995353715485,SL,Hermanos Páez S.L.,28068Cuesta Jose Angel Sevilla-Lleida,1,Hermanos Páez S.L.
AMKNSLRN,DE93386142995353715485,SL,Hermanos Páez,,1,Hermanos Páez S.L.
WOAEGYYZ,GB89JZZF59509095002675,GY,"Murphy, Cartwright and Hussain",,0,"Murphy, Cartwright and Hussain"
WOAEGYYZ,GB89JZZF59509095002675,GY,"Murphy, Cartwright Ind. Hussain",,0,"Murphy, Cartwright and Hussain"
WOAEGYYZ,GB89JZZF59509095002675,GY,"Murphy, Cartwright Ind. Hussain",,0,"Murphy, Cartwright and Hussain"
WOAEGYYZ,GB89JZZF59509095002675,GY,"Murphy, Cartwright Ind. Hussain","Studio 50,Raymond cove  mberton  SE4 9TP",0,"Murphy, Cartwright and Hussain"
WOAEGYYZ,GB89JZZF59509095002675,GY,"Murphy, Cartwright",Amberton United Kingdom,0,"Murphy, Cartwright and Hussain"
WOAEGYYZ,GB89JZZF59509095002675,GY,"Murphy, - Cartwright Hussain",,0,"Murphy, Cartwright and Hussain"
WOAEGYYZ,GB89JZZF59509095002675,GY,"Murphy, Cartwright Industries Hussain",,0,"Murphy, Cartwright and Hussain"
MDIONRVO,FR1482309549438856554637888,NR,Sanchez S.A.R.L.,###,1,Sanchez S.A.R.L.
MDIONRVO,FR1482309549438856554637888,NR,Pereira,,1,Pereira
MDIONRVO,FR1482309549438856554637888,NR,Pereira,boulevard Allain-21 Pierredan  Pierredan FR,1,Pereira
MDIONRVO,FR1482309549438856554637888,NR,Pereira,,1,Pereira
MDIONRVO,FR1482309549438856554637888,NR,Gomes,avenue Fontaine 71 Dupuis  Dupuis-France,1,Gomes
MDIONRVO,FR1482309549438856554637888,NR,Gome. ,,1,Gomes
MDIONRVO,FR1482309549438856554637888,NR,Rossi SA,,1,Rossi SA
VORYSGZ2,GB23TVKC72107315977873,SG,Sas NV,,1,Sas NV
VORYSGZ2,GB23TVKC72107315977873,SG,Munckhof Groep,,1,Munckhof Groep
VORYSGZ2,GB23TVKC72107315977873,SG,Vos Logistics,,1,Vos Logistics
VORYSGZ2,GB23TVKC72107315977873,SG,Vos Logistics Pvt Ltd Ltd.,,1,Vos Logistics
VORYSGZ2,GB23TVKC72107315977873,SG,Vos Logistics Public LTD,,1,Vos Logistics
VORYSGZ2,GB23TVKC72107315977873,SG,Vos Logistics Public Limited,,1,Vos Logistics
VORYSGZ2,GB23TVKC72107315977873,SG,Vos Logistics Public,,1,Vos Logistics
VORYSGZ2,GB23TVKC72107315977873,SG,Vos Logistics Public Ltée,4192 BP  Schettens,1,Vos Logistics
VORYSGZ2,GB23TVKC72107315977873,SG,Vos Logistics Public,,1,Vos Logistics
VORYSGZ2,GB23TVKC72107315977873,SG,Houdijk & Bastiaanse,,1,Houdijk & Bastiaanse
MOXAMKFY,GB63BABF16126035863573,MK,Ward Group,South Janeport United Kingdom,0,Ward Group
MOXAMKFY,GB63BABF16126035863573,MK,Ward,,0,Ward Group
SARVBEWR,FR7662318456766636168576136,BE,"Gregory, Byrne and Green",,1,"Gregory, Byrne and Green"
SARVBEWR,FR7662318456766636168576136,BE,Allen Inc,,1,Allen Inc
SARVBEWR,FR7662318456766636168576136,BE,Allen,Lowe street/New Kerry,1,Allen Inc
SARVBEWR,FR7662318456766636168576136,BE,Allen,,1,Allen Inc
SARVBEWR,FR7662318456766636168576136,BE,"O'Brien, Baxter and Griffiths",,1,"O'Brien, Baxter and Griffiths"
SARVBEWR,FR7662318456766636168576136,BE,"O'Brien, Baxter Inds. Griffiths",Dannytown United Kingdom,1,"O'Brien, Baxter and Griffiths"
QXFBDEFY,IT58B7171650621387492979657,DE,Kaufman-Lowery,Pereztown US,0,Kaufman-Lowery
QXFBDEFY,IT58B7171650621387492979657,DE,Kaufman Lowery S.C.A.R.L.,Paul Canyon Apt. 615-961 01606 Pereztown(CO) United States,0,Kaufman-Lowery
QXFBDEFY,IT58B7171650621387492979657,DE,Kaufman Lowery,"01606,Perezton",0,Kaufman-Lowery
QXFBDEFY,IT58B7171650621387492979657,DE,Kaufman Lowery S.C.A.R.L.,,0,Kaufman-Lowery
DYKHADDO,FR0583855870978016971214509,AD,"Hardy, Barrett and Henson",,0,"Hardy, Barrett and Henson"
DYKHADDO,FR0583855870978016971214509,AD,"Hardy, Barrett Ind. Henson",Andrewbury US,0,"Hardy, Barrett and Henson"
DYKHADDO,FR0583855870978016971214509,AD,"Hardy, Barrett Inds. Henson",ndrewbury US,0,"Hardy, Barrett and Henson"
DYKHADDO,FR0583855870978016971214509,AD,"Hardy, Barrett Henson",,0,"Hardy, Barrett and Henson"
DYKHADDO,FR0583855870978016971214509,AD,"Hardy, Barrett",,0,"Hardy, Barrett and Henson"
DYKHADDO,FR0583855870978016971214509,AD,"Hardy, Barrett Henson",,0,"Hardy, Barrett and Henson"
ZATCUSTB,DE34693730299142917451,US,"Collodi, Vergassola e Monteverdi e figli",,0,"Collodi, Vergassola e Monteverdi e figli"
ZATCUSTB,DE34693730299142917451,US,"Collodi, Vergassola e e figli",Vicolo Susanna  Apprtamento 3 Castellazzo Bormida-(AL) Italia,0,"Collodi, Vergassola e Monteverdi e figli"
ZATCUSTB,DE34693730299142917451,US,"Collodi,- Vergassola e Monteverdi e - figli",,0,"Collodi, Vergassola e Monteverdi e figli"
ZATCUSTB,DE34693730299142917451,US,"Collodi, Vergassola e Monteverdi e figli",,0,"Collodi, Vergassola e Monteverdi e figli"
ZATCUSTB,DE34693730299142917451,US,"Collodi, Vergassola e Monteverdi e figli",,0,"Collodi, Vergassola e Monteverdi e figli"
ZATCUSTB,DE34693730299142917451,US,"Collodi, Vergassola Monteverdi. e.figli",,0,"Collodi, Vergassola e Monteverdi e figli"
FHCYAEJZ,GB10LVTW32496941176146,AE,Koninklijke Hoogers,"Bastiaanboulevard Margraten/Margraten,NL",0,Koninklijke Hoogers
FHCYAEJZ,GB10LVTW32496941176146,AE,Koninklijke Hoogers,,0,Koninklijke Hoogers
GPJQSGHE,FR0517809571837882934313357,SG,da Rosa,,0,da Rosa
GPJQSGHE,FR0517809571837882934313357,SG,Rosa,,0,da Rosa
GPJQSGHE,FR0517809571837882934313357,SG,S.A- Rosa,,0,da Rosa
GPJQSGHE,FR0517809571837882934313357,SG,Rosa,Brazil,0,da Rosa
GPJQSGHE,FR0517809571837882934313357,SG,S.A Rosa,,0,da Rosa
GPJQSGHE,FR0517809571837882934313357,SG,S.a Rosa,&,0,da Rosa
GPJQSGHE,FR0517809571837882934313357,SG,.Rosa,,0,da Rosa
GPJQSGHE,FR0517809571837882934313357,SG,S.A Rosa,Distrito de Moraes 1-Jrdim Leblon-03367532 Azevedo  MA,0,da Rosa
EEIFHNXH,DE67843372486782424316,HN,Rolland SARL,Turpin FR,0,Rolland SARL
EEIFHNXH,DE67843372486782424316,HN,Rolland SARL,,0,Rolland SARL
EEIFHNXH,DE67843372486782424316,HN,Rolland SARL S.N.C,,0,Rolland SARL
EEIFHNXH,DE67843372486782424316,HN,Rolland SARL SNC,France,0,Rolland SARL
EEIFHNXH,DE67843372486782424316,HN,Rolland SARL S.N.C.,,0,Rolland SARL
EEIFHNXH,DE67843372486782424316,HN,"Rolland,S.R.L. S.N.C",53 Turpin avenu ReyTurpin,0,Rolland SARL
EEIFHNXH,DE67843372486782424316,HN,Rolland.S r l S.N.C,"avenue Rey,53 Turpin Turpin France",0,Rolland SARL
EEIFHNXH,DE67843372486782424316,HN,Rolland,Turpin,0,Rolland SARL
EEIFHNXH,DE67843372486782424316,HN,Rolland S.r.l. - S.N.C,,0,Rolland SARL
EEIFHNXH,DE67843372486782424316,HN,Rolland SARL  S.n.c,,0,Rolland SARL
ISAKMSDG,NL38WTRQ6643629297,MS,da Rosa da Mata e Filhos,SC/Lago de Santos Lagoinha,1,da Rosa da Mata e Filhos
ISAKMSDG,NL38WTRQ6643629297,MS,S.A. Rosa - S.A. Mata - e Filhos,"Lago de Santos SC,Lagoinha Brazil",1,da Rosa da Mata e Filhos
ISAKMSDG,NL38WTRQ6643629297,MS,S.a. Rosa Mata/e Filhos,Lagoinha,1,da Rosa da Mata e Filhos
ISAKMSDG,NL38WTRQ6643629297,MS,Rosa,,1,da Rosa da Mata e Filhos
ISAKMSDG,NL38WTRQ6643629297,MS,Oliveira,,1,Oliveira
ISAKMSDG,NL38WTRQ6643629297,MS,Martins e Filhos,Lago Correia79 Aarão Reis 11195913 Castro do Campo DF,1,Martins e Filhos
ISAKMSDG,NL38WTRQ6643629297,MS,Novaes - ME,Morro de Oliveira  PA/Aeroporto  PABR,1,Novaes - ME
JAGNTWXL,FR2313904610514217831642455,TW,"Chigi, Bianchi e Curatoli s.r.l.",Borgo Tanzini-Piano 0-San Giorgio/PZ-IT,1,"Chigi, Bianchi e Curatoli s.r.l."
JAGNTWXL,FR2313904610514217831642455,TW,"Chigi,/Bianchi e Curatoli",X  X X,1,"Chigi, Bianchi e Curatoli s.r.l."
JAGNTWXL,FR2313904610514217831642455,TW,"Chigi, Bianchi e Curatoli S.R.L.","Borgo Tanzini Piano 0 San Giorgio  PZ,IT",1,"Chigi, Bianchi e Curatoli s.r.l."
JAGNTWXL,FR2313904610514217831642455,TW,"Chigi, Bianchi e Curatoli S r l",Borgo Tanzini Piano 0 San Giorgio  Italia,1,"Chigi, Bianchi e Curatoli s.r.l."
JAGNTWXL,FR2313904610514217831642455,TW,"Chigi, Bianchi Curatoli",,1,"Chigi, Bianchi e Curatoli s.r.l."
JAGNTWXL,FR2313904610514217831642455,TW,"Chigi, Bianchi e Curatoli",Piano 0 Borgo Tanzini/San Giorgio,1,"Chigi, Bianchi e Curatoli s.r.l."
JAGNTWXL,FR2313904610514217831642455,TW,"Chigi, Bianchi Curatoli",,1,"Chigi, Bianchi e Curatoli s.r.l."
JAGNTWXL,FR2313904610514217831642455,TW,"Chigi, Bianchi e Curatoli",Borgo Tanzini  Piano 0  San Giorgio-(PZ) Italia,1,"Chigi, Bianchi e Curatoli s.r.l."
JAGNTWXL,FR2313904610514217831642455,TW,Faugno e figli,Vicolo Bompiani  Diano Castello,1,Faugno e figli
JAGNTWXL,FR2313904610514217831642455,TW,Faugno e figli,Italia,1,Faugno e figli
MVDZGLDP,GB98UKPX52208500992730,GL,Nogueira,,1,Nogueira
MVDZGLDP,GB98UKPX52208500992730,GL,Duarte Ltda.,Fazenda de Oliveira  19 Pedreira Padro Lopes 82404-037 Azevedo/AM,1,Duarte Ltda.
MVDZGLDP,GB98UKPX52208500992730,GL,Duarte/LTT SRL,,1,Duarte Ltda.
MVDZGLDP,GB98UKPX52208500992730,GL,Duarte Ltda.,,1,Duarte Ltda.
MVDZGLDP,GB98UKPX52208500992730,GL,Pires S/A,,1,Pires S/A
MVDZGLDP,GB98UKPX52208500992730,GL,Pires,,1,Pires S/A
MVDZGLDP,GB98UKPX52208500992730,GL,Pires S.a. Incorporated,,1,Pires S/A
LCIMHND1,NL41EASJ9583080374,HN,"Ahmed, Robinson and Randall",Natalieport United Kingdom,0,"Ahmed, Robinson and Randall"
LCIMHND1,NL41EASJ9583080374,HN,"Ahmed, Robinson",Jones station 95 Nataliepot United Kingdom,0,"Ahmed, Robinson and Randall"
LCIMHND1,NL41EASJ9583080374,HN,"Ahmed, Robinson Ind. RInd.all",,0,"Ahmed, Robinson and Randall"
LCIMHND1,NL41EASJ9583080374,HN,"Ahmed, Robinson Industries RIndustriesall",United Kingdom,0,"Ahmed, Robinson and Randall"
LCIMHND1,NL41EASJ9583080374,HN,"Ahmed, Robinson",,0,"Ahmed, Robinson and Randall"
LCIMHND1,NL41EASJ9583080374,HN,"Ahmed, Robinson Inds",,0,"Ahmed, Robinson and Randall"
LCIMHND1,NL41EASJ9583080374,HN,"Ahmed, Robinson Inds RIndsall",,0,"Ahmed, Robinson and Randall"
LCIMHND1,NL41EASJ9583080374,HN,"Ahmed, Robinson R",Natalieport United Kingdom,0,"Ahmed, Robinson and Randall"
LCIMHND1,NL41EASJ9583080374,HN,"Ahmed, - Robinson Inds. RInds.all",,0,"Ahmed, Robinson and Randall"
CTJYBJN1,GB45PHQI85644513348597,BJ,Perry-Green,,0,Perry-Green
CTJYBJN1,GB45PHQI85644513348597,BJ,Perry Green,United Kingdom,0,Perry-Green
CTJYBJN1,GB45PHQI85644513348597,BJ,Perry Green,,0,Perry-Green
CTJYBJN1,GB45PHQI85644513348597,BJ,Perry/Green,Flat 77  Jenkins centers  South Matthewbury WR3E 8RP,0,Perry-Green
CTJYBJN1,GB45PHQI85644513348597,BJ,Perry Green,,0,Perry-Green
CTJYBJN1,GB45PHQI85644513348597,BJ,Perry Green,Flat 77  Jenkins centers South Matthewbury WR3E 8RP,0,Perry-Green
CTJYBJN1,GB45PHQI85644513348597,BJ,Perry Green,,0,Perry-Green
KNQXLABG,GB11AYHC56787791066470,LA,Compañía del Mediterráneo S.Com.,"Ronda Débora Río,30201  Granada  Spai",0,Compañía del Mediterráneo S.Com.
KNQXLABG,GB11AYHC56787791066470,LA,Compañía del Mediterráneo S.Com.,Granada ES,0,Compañía del Mediterráneo S.Com.
KNQXLABG,GB11AYHC56787791066470,LA,Compañía del Mediterráneo,Granada ES,0,Compañía del Mediterráneo S.Com.
KNQXLABG,GB11AYHC56787791066470,LA,Compañía del Mediterráneo S.Com.,,0,Compañía del Mediterráneo S.Com.
KNQXLABG,GB11AYHC56787791066470,LA,Compañía del Mediterráneo S.Com.,Spain,0,Compañía del Mediterráneo S.Com.
ZOZNMKOM,FR1058151950327710449091673,MK,Evrard,MarionBourg France,1,Evrard
ZOZNMKOM,FR1058151950327710449091673,MK,Antoine et Fils,,1,Antoine et Fils
XODJZMW2,ES1418092227851512402027,ZM,Lopes,,1,Lopes
XODJZMW2,ES1418092227851512402027,ZM,Girard et Fils,,1,Girard et Fils
XODJZMW2,ES1418092227851512402027,ZM,Benard,,1,Benard
XODJZMW2,ES1418092227851512402027,ZM,Caron Muller S.A.R.L.,"chemin de Dupont 18 LamyLmy,France",1,Caron Muller S.A.R.L.
LVUFRUYY,GB13OUHK86390510382331,RU,Washington LLC,United States,0,Washington LLC
LVUFRUYY,GB13OUHK86390510382331,RU,Washington LLC,,0,Washington LLC
LVUFRUYY,GB13OUHK86390510382331,RU,Washington LLC,,0,Washington LLC
TIYDATVH,NL80UDAH4521250143,AT,"Morgan, Taylor and Jones",,1,"Morgan, Taylor and Jones"
TIYDATVH,NL80UDAH4521250143,AT,"Morgan, .Taylor- Industries Jones",,1,"Morgan, Taylor and Jones"
TIYDATVH,NL80UDAH4521250143,AT,"Morgan, Taylor  Inds Jones",,1,"Morgan, Taylor and Jones"
TIYDATVH,NL80UDAH4521250143,AT,"Morgan, Taylor Inds. Jones",Joanne shores5 North Paulineport GB,1,"Morgan, Taylor and Jones"
TIYDATVH,NL80UDAH4521250143,AT,"Morgan, Taylor Inds Jones",,1,"Morgan, Taylor and Jones"
TIYDATVH,NL80UDAH4521250143,AT,"Morgan, Taylor Inds. Jones",,1,"Morgan, Taylor and Jones"
TIYDATVH,NL80UDAH4521250143,AT,"Buckley, Graham and Matthews",,1,"Buckley, Graham and Matthews"
