BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
UZIWKNBD,FR5756759464891614202155074,KN,Mans Drewes Stiftung & Company KG,,0,Mans Drewes Stiftung & Co. KG
UZIWKNBD,FR5756759464891614202155074,KN,Mans Drewes Stiftung  & Co.,,0,Mans Drewes Stiftung & Co. KG
UZIWKNBD,FR5756759464891614202155074,KN,Mans Drewes Stiftung & Company .KG,,0,Mans Drewes Stiftung & Co. KG
UZIWKNBD,FR5756759464891614202155074,KN,Mans Drewes Stiftung.Comp. KG,,0,Mans Drewes Stiftung & Co. KG
UZIWKNBD,FR5756759464891614202155074,KN,Mans Drewes Stiftung &.,Osterode am Harz DE,0,Mans Drewes Stiftung & Co. KG
UZIWKNBD,FR5756759464891614202155074,KN,Mans Drewes  &,,0,Mans Drewes Stiftung & Co. KG
UZIWKNBD,FR5756759464891614202155074,KN,Mans Drewes Stiftung &,Osterode am Harz DE,0,Mans Drewes Stiftung & Co. KG
UZIWKNBD,FR5756759464891614202155074,KN,Mans .Drewes Stiftung  & Co KG,,0,Mans Drewes Stiftung & Co. KG
UZIWKNBD,FR5756759464891614202155074,KN,Mans Drewes Stiftung Co. KG,,0,Mans Drewes Stiftung & Co. KG
LOSZREHF,GB79PLAR86392121165971,RE,"Tolentino, Torricelli e Durante s.r.l.","Via Alfio  Torre Alfina,(VT)-Italia",1,"Tolentino, Torricelli e Durante s.r.l."
LOSZREHF,GB79PLAR86392121165971,RE,"Tolentino, Torricelli.e SRL",___,1,"Tolentino, Torricelli e Durante s.r.l."
LOSZREHF,GB79PLAR86392121165971,RE,"Tolentino, Torricelli e Durante S.R.L.",,1,"Tolentino, Torricelli e Durante s.r.l."
LOSZREHF,GB79PLAR86392121165971,RE,"Tolentino, Torricelli e Durante",,1,"Tolentino, Torricelli e Durante s.r.l."
LOSZREHF,GB79PLAR86392121165971,RE,"Tolentino, Torricelli  Durante S.R.L.",,1,"Tolentino, Torricelli e Durante s.r.l."
LOSZREHF,GB79PLAR86392121165971,RE,"Tolentino, Torricelli e Durante S.R.L.",Via Alfio  Torre Alfina/(VT)  Italia,1,"Tolentino, Torricelli e Durante s.r.l."
LOSZREHF,GB79PLAR86392121165971,RE,Soderini e figli,10024 Revigliasco,1,Soderini e figli
LOSZREHF,GB79PLAR86392121165971,RE,Soderini-e figli,,1,Soderini e figli
LOSZREHF,GB79PLAR86392121165971,RE,Soderini-e figli,Revigliasco Italia,1,Soderini e figli
YTTJGRMW,GB91KFYP72880907531290,GR,Stichting van der Loo,Larsboulevard  AfferdenAfferden Netherlands,1,Stichting van der Loo
YTTJGRMW,GB91KFYP72880907531290,GR,Ikea,,1,Ikea
YTTJGRMW,GB91KFYP72880907531290,GR,"Ikea,",Assen Netherlands,1,Ikea
YTTJGRMW,GB91KFYP72880907531290,GR,Ikea,,1,Ikea
YTTJGRMW,GB91KFYP72880907531290,GR,Koninklijke Arnold,,1,Koninklijke Arnold
BIHMCRNW,FR0341199208627091458155329,CR,Bignardi-Verri e figli,,1,Bignardi-Verri e figli
BIHMCRNW,FR0341199208627091458155329,CR,"Garobbio, Filzi e Zabarella SPA",,1,"Garobbio, Filzi e Zabarella SPA"
BIHMCRNW,FR0341199208627091458155329,CR,Passalacqua-Casadei s.r.l.,Strada Pomponio Grimaldi CS-Italia,1,Passalacqua-Casadei s.r.l.
BIHMCRNW,FR0341199208627091458155329,CR,Silvestri s.r.l.,,1,Silvestri s.r.l.
BIHMCRNW,FR0341199208627091458155329,CR,Silvestri s.r.l. SAPA,,1,Silvestri s.r.l.
BIHMCRNW,FR0341199208627091458155329,CR,Silvestri S.R.L. - S.A.P.A,,1,Silvestri s.r.l.
BIHMCRNW,FR0341199208627091458155329,CR,Silvestri s.r.l. SAPA,,1,Silvestri s.r.l.
BIHMCRNW,FR0341199208627091458155329,CR,Silvestri,,1,Silvestri s.r.l.
BIHMCRNW,FR0341199208627091458155329,CR,Silvestri S.r.l. S.A.P.A,,1,Silvestri s.r.l.
TCSIMUYZ,DE73826617186662593585,MU,Salmon Blin SARL,,0,Salmon Blin SARL
TCSIMUYZ,DE73826617186662593585,MU,Salmon.Blin,,0,Salmon Blin SARL
TCSIMUYZ,DE73826617186662593585,MU,Salmon Blin,France,0,Salmon Blin SARL
TCSIMUYZ,DE73826617186662593585,MU,Salmon Blin,rue Legrand-5 Rivière Rivière/France,0,Salmon Blin SARL
TCSIMUYZ,DE73826617186662593585,MU,Salmon Blin,,0,Salmon Blin SARL
TCSIMUYZ,DE73826617186662593585,MU,Salmon Blin,,0,Salmon Blin SARL
TCSIMUYZ,DE73826617186662593585,MU,Salmon  Blin,18298 Rivière,0,Salmon Blin SARL
TCSIMUYZ,DE73826617186662593585,MU,Salmon Blin Srl,,0,Salmon Blin SARL
LMDHPGKO,GB12FCHL57268732163872,PG,Comercial del Norte S.L.N.E,26062 Melilla,1,Comercial del Norte S.L.N.E
LMDHPGKO,GB12FCHL57268732163872,PG,Comercial del Norte,Acceso de Ester Fuertes 70 Puerta  26062  Melilla Spain,1,Comercial del Norte S.L.N.E
LMDHPGKO,GB12FCHL57268732163872,PG,Comercial del Norte S.L.N.E,,1,Comercial del Norte S.L.N.E
LMDHPGKO,GB12FCHL57268732163872,PG,Comercial del Norte S.L.N.E,Spain,1,Comercial del Norte S.L.N.E
LMDHPGKO,GB12FCHL57268732163872,PG,Comercial del Norte S.L.N.E,Acceso de Ester Fuertes 70 Puerta 26062  MelillaSpain,1,Comercial del Norte S.L.N.E
LMDHPGKO,GB12FCHL57268732163872,PG,Comercial del- Norte S.L.N.E,,1,Comercial del Norte S.L.N.E
LMDHPGKO,GB12FCHL57268732163872,PG,Minería Zamorano & Asociados S.A.,,1,Minería Zamorano & Asociados S.A.
LMDHPGKO,GB12FCHL57268732163872,PG,Minería Zamorano & Asociados SA,"Vial de Maximiano Gargallo,28-Graada 40136",1,Minería Zamorano & Asociados S.A.
QFZBKNLT,GB06JAZO98340543085693,KN,"Russell, Kemp and Thomas",L5 2DRSinghville,1,"Russell, Kemp and Thomas"
QFZBKNLT,GB06JAZO98340543085693,KN,Williams-Morris,,1,Williams-Morris
QFZBKNLT,GB06JAZO98340543085693,KN,"Taylor, Davey and Freeman",,1,"Taylor, Davey and Freeman"
QFZBKNLT,GB06JAZO98340543085693,KN,"Taylor,  Davey",,1,"Taylor, Davey and Freeman"
QFZBKNLT,GB06JAZO98340543085693,KN,"Taylor, Davey Ind. Freeman",,1,"Taylor, Davey and Freeman"
QFZBKNLT,GB06JAZO98340543085693,KN,Leonard-Watkins,,1,Leonard-Watkins
NNIAMPEB,GB94PWCC25549795306315,MP,Aragão,,1,Aragão
NNIAMPEB,GB94PWCC25549795306315,MP,Fogaça,,1,Fogaça
NNIAMPEB,GB94PWCC25549795306315,MP,Fogaça,Rua Dias/CE Vila São Gabriel (CE)  BR,1,Fogaça
NNIAMPEB,GB94PWCC25549795306315,MP,Gomes da Costa e Filhos,Etelvina Carneiro,1,Gomes da Costa e Filhos
NNIAMPEB,GB94PWCC25549795306315,MP,Gomes S.a. Costa e Filhos,,1,Gomes da Costa e Filhos
NVLOGPEF,DE43480447326234138827,GP,Coffey-Anderson,South Josephmouth US,0,Coffey-Anderson
NVLOGPEF,DE43480447326234138827,GP,Coffey Anderson,,0,Coffey-Anderson
NVLOGPEF,DE43480447326234138827,GP,Coffey Anderson S.c.a.r.l.,,0,Coffey-Anderson
NVLOGPEF,DE43480447326234138827,GP,Coffey  Anderson,,0,Coffey-Anderson
NVLOGPEF,DE43480447326234138827,GP,Coffey Anderson S.C.A.R.L.,,0,Coffey-Anderson
NVLOGPEF,DE43480447326234138827,GP,Coffey Anderson S.C.A.R.L.,South Josephmouth,0,Coffey-Anderson
NVLOGPEF,DE43480447326234138827,GP,Coffey Anderson SCARL,,0,Coffey-Anderson
NVLOGPEF,DE43480447326234138827,GP,Coffey. Anderson,,0,Coffey-Anderson
NVLOGPEF,DE43480447326234138827,GP,Coffey Anderson,Johnson Ports/1045 39530  South Josephmouth  (LA) US,0,Coffey-Anderson
NVLOGPEF,DE43480447326234138827,GP,Coffey Anderson S.C.A.R.L.,,0,Coffey-Anderson
XQQSMRIX,ES5428026244657709243279,MR,Talleres del Norte S.A.T.,,0,Talleres del Norte S.A.T.
XQQSMRIX,ES5428026244657709243279,MR,Talleres del Norte S.A.S.,,0,Talleres del Norte S.A.T.
HXSNCOBB,DE71450899352236161822,CO,Price-Campbell,West Allanton,0,Price-Campbell
HXSNCOBB,DE71450899352236161822,CO,Price Campbell S.U.,,0,Price-Campbell
HXSNCOBB,DE71450899352236161822,CO,Price Campbell,__,0,Price-Campbell
HXSNCOBB,DE71450899352236161822,CO,Price - Campbell,,0,Price-Campbell
HXSNCOBB,DE71450899352236161822,CO,Price  Campbell SA,Studio 7-Maureen pines West Allanton  W1 8YX,0,Price-Campbell
HXSNCOBB,DE71450899352236161822,CO,Price - Campbell,Uited Kingdom,0,Price-Campbell
HXSNCOBB,DE71450899352236161822,CO,Price Campbell S.C,,0,Price-Campbell
HXSNCOBB,DE71450899352236161822,CO,"Price Campbell,SC",,0,Price-Campbell
HXSNCOBB,DE71450899352236161822,CO,Price- Campbell,,0,Price-Campbell
HXSNCOBB,DE71450899352236161822,CO,"Price,Campbell",,0,Price-Campbell
HXSNCOBB,DE71450899352236161822,CO,Price Campbell SA,United Kingdom,0,Price-Campbell
ZZHBMKIP,IT45Y4225255199008053785980,MK,Camus,Mathieu-sur-Laurent France,1,Camus
ZZHBMKIP,IT45Y4225255199008053785980,MK,Camus SDF,61540  Mathieu-sur-Laurent,1,Camus
ZZHBMKIP,IT45Y4225255199008053785980,MK,Camus,,1,Camus
ZZHBMKIP,IT45Y4225255199008053785980,MK,Camus S.D.F.,rue Philippine Hoareau  Mathieu-sur-Laurent Mathieu-sur-Laurent Frnce,1,Camus
ZZHBMKIP,IT45Y4225255199008053785980,MK,Camus S.D.F.,Mathieu-sur-Laurent rue Philippine Hoareau  Mathieu-sur-Laurent,1,Camus
ZZHBMKIP,IT45Y4225255199008053785980,MK,Camus,,1,Camus
ZZHBMKIP,IT45Y4225255199008053785980,MK,Camus S.d.f.,,1,Camus
ZZHBMKIP,IT45Y4225255199008053785980,MK,Gomez S.A.S.,,1,Gomez S.A.S.
ZZHBMKIP,IT45Y4225255199008053785980,MK,Gomez-S.A.S..  Corp,,1,Gomez S.A.S.
HZTPPSFZ,IT31I6915915823616960075180,PS,"Palmisano, Viviani e Adinolfi s.r.l.",,1,"Palmisano, Viviani e Adinolfi s.r.l."
HZTPPSFZ,IT31I6915915823616960075180,PS,Finetti-Saracino Group,,1,Finetti-Saracino Group
HZTPPSFZ,IT31I6915915823616960075180,PS,Finetti Saracino Group,Strada BlasiAppartament 24 Mediglia (MI) IT,1,Finetti-Saracino Group
HZTPPSFZ,IT31I6915915823616960075180,PS,Finetti Saracino Group,,1,Finetti-Saracino Group
HZTPPSFZ,IT31I6915915823616960075180,PS,Finetti Saracino- Group,,1,Finetti-Saracino Group
HZTPPSFZ,IT31I6915915823616960075180,PS,Finetti Saracino Group,,1,Finetti-Saracino Group
HZTPPSFZ,IT31I6915915823616960075180,PS,Finetti Saracino Group,,1,Finetti-Saracino Group
HZTPPSFZ,IT31I6915915823616960075180,PS,Finetti Saracino Group,,1,Finetti-Saracino Group
HZTPPSFZ,IT31I6915915823616960075180,PS,Finetti Saracino Group,,1,Finetti-Saracino Group
HZTPPSFZ,IT31I6915915823616960075180,PS,Finetti Saracino Group,talia,1,Finetti-Saracino Group
SNKGCKOJ,ES5961933688626445466816,CK,"Calarco, Maffei e Ossola e figli",,1,"Calarco, Maffei e Ossola e figli"
SNKGCKOJ,ES5961933688626445466816,CK,"Calarco,.Maffei e Ossola figli",,1,"Calarco, Maffei e Ossola e figli"
SNKGCKOJ,ES5961933688626445466816,CK,"Calarco, Maffei Ossola e figli",,1,"Calarco, Maffei e Ossola e figli"
SNKGCKOJ,ES5961933688626445466816,CK,"Calarco, Maffei e Ossola e figli",,1,"Calarco, Maffei e Ossola e figli"
SNKGCKOJ,ES5961933688626445466816,CK,"Semitecolo, Meucci e Morandini s.r.l.",,1,"Semitecolo, Meucci e Morandini s.r.l."
SNKGCKOJ,ES5961933688626445466816,CK,"Semitecolo, Meucci e Morandini Srl",,1,"Semitecolo, Meucci e Morandini s.r.l."
SNKGCKOJ,ES5961933688626445466816,CK,"Semitecolo, Meucci e Morandini",,1,"Semitecolo, Meucci e Morandini s.r.l."
SNKGCKOJ,ES5961933688626445466816,CK,"Semitecolo, Meucci e Morandini SRL",,1,"Semitecolo, Meucci e Morandini s.r.l."
BEPZKHQY,FR2076453176532498448845613,KH,Havenbedrijf Rotterdam,,0,Havenbedrijf Rotterdam
BEPZKHQY,FR2076453176532498448845613,KH,Havenbedrijf  Rotterdam,Lindeweg Dearsum/Dearsum/NL,0,Havenbedrijf Rotterdam
BEPZKHQY,FR2076453176532498448845613,KH,Havenbedrijf  Rotterdam,Dearsum Netherlands,0,Havenbedrijf Rotterdam
BEPZKHQY,FR2076453176532498448845613,KH,Havenbedrijf Rotterdam,,0,Havenbedrijf Rotterdam
BEPZKHQY,FR2076453176532498448845613,KH,Havenbedrijf Rotterdam,,0,Havenbedrijf Rotterdam
ZRGVGYWK,GB70IZCL65871009670390,GY,Möchlichen,,0,Möchlichen
ZRGVGYWK,GB70IZCL65871009670390,GY,Möchlichen Ventures,,0,Möchlichen
ZRGVGYWK,GB70IZCL65871009670390,GY,Möchlichen Vnts.,*,0,Möchlichen
ZRGVGYWK,GB70IZCL65871009670390,GY,Möchlichen Vntrs.,Wilmsgasse/Berlin/BerlinGermany,0,Möchlichen
ZRGVGYWK,GB70IZCL65871009670390,GY,Möchlichen  Vnts.,,0,Möchlichen
ZRGVGYWK,GB70IZCL65871009670390,GY,Möchlichen Ventures,,0,Möchlichen
ZRGVGYWK,GB70IZCL65871009670390,GY,Möchlichen Vntrs,Germany,0,Möchlichen
ZRGVGYWK,GB70IZCL65871009670390,GY,Möchlichen Ventures,,0,Möchlichen
QIOEMGQT,ES4655365843097479034728,MG,Roberts LLC,,0,Roberts LLC
QIOEMGQT,ES4655365843097479034728,MG,Roberts,"07104,Jessemouth",0,Roberts LLC
QIOEMGQT,ES4655365843097479034728,MG,Roberts PLCC Industries,- -,0,Roberts LLC
QIOEMGQT,ES4655365843097479034728,MG,Roberts LLC,Alisha Isle 7171 07104 Jessemouth  United States,0,Roberts LLC
JNDNKZEG,ES3387136718886325178873,KZ,Mason-Hall,"Davidson mills82,Hughborough United Kingdom",0,Mason-Hall
JNDNKZEG,ES3387136718886325178873,KZ,Mason Hall,,0,Mason-Hall
JNDNKZEG,ES3387136718886325178873,KZ,Mason Hall,..,0,Mason-Hall
JNDNKZEG,ES3387136718886325178873,KZ,Mason Hall,,0,Mason-Hall
JNDNKZEG,ES3387136718886325178873,KZ,Mason Hall,,0,Mason-Hall
JNDNKZEG,ES3387136718886325178873,KZ,Mason Hall,,0,Mason-Hall
JNDNKZEG,ES3387136718886325178873,KZ,Mason Hall,,0,Mason-Hall
AXUQKMUO,FR7967022512569093632895765,KM,Gibilisco-Flaiano Group,Italia,0,Gibilisco-Flaiano Group
AXUQKMUO,FR7967022512569093632895765,KM,Gibilisco Flaiano Group -,02031  Castelnuovo Di Farfa,0,Gibilisco-Flaiano Group
BTVVIQQC,ES5273144710342331807796,IQ,Mendes e Filhos,Colégio Batita BR,0,Mendes e Filhos
BTVVIQQC,ES5273144710342331807796,IQ,Mendes e Filhos,,0,Mendes e Filhos
BTVVIQQC,ES5273144710342331807796,IQ,Mendes e Filhos,Colégio Batista BR,0,Mendes e Filhos
KVJVLCZE,DE60979177505288691218,LC,Mende GmbH & Co. KGaA,,0,Mende GmbH & Co. KGaA
KVJVLCZE,DE60979177505288691218,LC,Mende GmbH & Comp. KGaA,,0,Mende GmbH & Co. KGaA
PLOPBTAY,GB13ZOSM20861881038249,BT,Martins S.A.,,1,Martins S.A.
PLOPBTAY,GB13ZOSM20861881038249,BT,Martins S.p.A.,Parqe Viana 72  Acaba Mundo  73326407 Castro GO,1,Martins S.A.
PLOPBTAY,GB13ZOSM20861881038249,BT,Martins S.a.,# ##,1,Martins S.A.
PLOPBTAY,GB13ZOSM20861881038249,BT,Martins- S.U.,Brazil,1,Martins S.A.
PLOPBTAY,GB13ZOSM20861881038249,BT,Martins SA,,1,Martins S.A.
PLOPBTAY,GB13ZOSM20861881038249,BT,Dias - ME,,1,Dias - ME
PLOPBTAY,GB13ZOSM20861881038249,BT,Dias   ME,"SP Trevo Caldeira,Serra",1,Dias - ME
PLOPBTAY,GB13ZOSM20861881038249,BT,Farias S/A,,1,Farias S/A
NHAOFRNC,FR8947215213323217291603460,FR,Zimmer GmbH & Co. KG,,1,Zimmer GmbH & Co. KG
NHAOFRNC,FR8947215213323217291603460,FR,Zimmer GmbH & Comp.. KG,,1,Zimmer GmbH & Co. KG
NHAOFRNC,FR8947215213323217291603460,FR,Zimmer/GmbH &,,1,Zimmer GmbH & Co. KG
NHAOFRNC,FR8947215213323217291603460,FR,Zimmer GmbH &.,,1,Zimmer GmbH & Co. KG
NHAOFRNC,FR8947215213323217291603460,FR,Zimmer GmbH & KG,72797 Hildburghausen,1,Zimmer GmbH & Co. KG
NHAOFRNC,FR8947215213323217291603460,FR,Zimmer GmbH &,,1,Zimmer GmbH & Co. KG
NHAOFRNC,FR8947215213323217291603460,FR,Zimmer GmbH &,,1,Zimmer GmbH & Co. KG
NHAOFRNC,FR8947215213323217291603460,FR,Zimmer GmbH &,,1,Zimmer GmbH & Co. KG
NHAOFRNC,FR8947215213323217291603460,FR,Salz GmbH & Co. KGaA,,1,Salz GmbH & Co. KGaA
FZROSVDI,NL17XQGE1176245504,SV,Mazzocchi-Sabbatini SPA,,0,Mazzocchi-Sabbatini SPA
FZROSVDI,NL17XQGE1176245504,SV,Mazzocchi Sabbatini SPA,"Stretto Sylvia,Massalengo (LO) IT",0,Mazzocchi-Sabbatini SPA
FZROSVDI,NL17XQGE1176245504,SV,Mazzocchi Sabbatini SPA,,0,Mazzocchi-Sabbatini SPA
EJJGSCTL,IT91D3605585315725783900473,SC,Genoveva Sola Viñas S.L.N.E,,1,Genoveva Sola Viñas S.L.N.E
EJJGSCTL,IT91D3605585315725783900473,SC,Ibán Águila Girona S.Coop.,. .  .,1,Ibán Águila Girona S.Coop.
EJJGSCTL,IT91D3605585315725783900473,SC,Uribe y Cervera S.L.,,1,Uribe y Cervera S.L.
EJJGSCTL,IT91D3605585315725783900473,SC,Felipa Ferrán Sureda S.Com.,,1,Felipa Ferrán Sureda S.Com.
EJJGSCTL,IT91D3605585315725783900473,SC,Felipa Ferrán Sureda S.Com.,,1,Felipa Ferrán Sureda S.Com.
LLOQTOCD,GB06MEJO36962880701685,TO,"Diaz, Lane and Quinn",,0,"Diaz, Lane and Quinn"
LLOQTOCD,GB06MEJO36962880701685,TO,"Diaz, Lane Inds Quinn",,0,"Diaz, Lane and Quinn"
LLOQTOCD,GB06MEJO36962880701685,TO,"Diaz, Lane Inds Quinn",,0,"Diaz, Lane and Quinn"
LLOQTOCD,GB06MEJO36962880701685,TO,"Diaz, Lane Inds. Quinn",,0,"Diaz, Lane and Quinn"
HKSQAXPA,GB53PPVD00998556314014,AX,Weihmann,Germany,0,Weihmann
HKSQAXPA,GB53PPVD00998556314014,AX,Weihmann,,0,Weihmann
HKSQAXPA,GB53PPVD00998556314014,AX,Weihmann,Rädelallee 4013711  Neustrelitz,0,Weihmann
HKSQAXPA,GB53PPVD00998556314014,AX,Weihmann,Neustrelitz DE,0,Weihmann
HKSQAXPA,GB53PPVD00998556314014,AX,Weihmann,,0,Weihmann
HKSQAXPA,GB53PPVD00998556314014,AX,Weihman .,,0,Weihmann
HKSQAXPA,GB53PPVD00998556314014,AX,Weihmann,,0,Weihmann
GIHMJPRB,IT12R8115103845731977782552,JP,Renaud et Fils,boulevard e Deschamps 78 Labbé-la-Forêt-Labbé-la-Forêt/FR,1,Renaud et Fils
GIHMJPRB,IT12R8115103845731977782552,JP,Duhamel Marty S.A.,,1,Duhamel Marty S.A.
SKJDKHHE,FR4841779075483140209345211,KH,Costela,,0,Costela
SKJDKHHE,FR4841779075483140209345211,KH,Costela Sols.,,0,Costela
SKJDKHHE,FR4841779075483140209345211,KH,Costela .Sols,,0,Costela
SKJDKHHE,FR4841779075483140209345211,KH,Costela Solns,,0,Costela
SKJDKHHE,FR4841779075483140209345211,KH,Costela Solutions,Horto,0,Costela
SKJDKHHE,FR4841779075483140209345211,KH,Costela Solns,Lago de Cunha-PE HortoBrazil,0,Costela
SKJDKHHE,FR4841779075483140209345211,KH,Costela Solutions,Horto BR,0,Costela
SKJDKHHE,FR4841779075483140209345211,KH,Costela Solutions,Lago de Cunha PE  Horto PE/BR,0,Costela
VBOIPKA0,GB61GKOB93936553956064,PK,Cainero-Antonacci Group,,0,Cainero-Antonacci Group
VBOIPKA0,GB61GKOB93936553956064,PK,Cainero Antonacci Group S.P.A.,,0,Cainero-Antonacci Group
VBOIPKA0,GB61GKOB93936553956064,PK,Cainero Antonacci- Gr. SpA,,0,Cainero-Antonacci Group
VBOIPKA0,GB61GKOB93936553956064,PK,Cainero - Antonacci Group.,#,0,Cainero-Antonacci Group
VBOIPKA0,GB61GKOB93936553956064,PK,Cainero  Antonacci,Piazza Cristina Vomero/NA  IT,0,Cainero-Antonacci Group
VBOIPKA0,GB61GKOB93936553956064,PK,Cainero Antonacci Group SpA ,,0,Cainero-Antonacci Group
MDWJCKCW,GB21QMZE68615856949900,CK,Jimenez-Watson,X,1,Jimenez-Watson
MDWJCKCW,GB21QMZE68615856949900,CK,"Mack, Jackson and Melton",,1,"Mack, Jackson and Melton"
FZYHMTML,DE19955575817900391961,MT,Porto - EI,,1,Porto - EI
FZYHMTML,DE19955575817900391961,MT,Carvalho,,1,Carvalho
FZYHMTML,DE19955575817900391961,MT,da Paz Correia e Filhos,"RR,Praia de daRosa/Jardim Alvorada",1,da Paz Correia e Filhos
FZYHMTML,DE19955575817900391961,MT,Barbosa Barbosa S/A,,1,Barbosa Barbosa S/A
VRIGILEP,FR8412767706795827647562617,IL,Roman PLC,,1,Roman PLC
VRIGILEP,FR8412767706795827647562617,IL,Chapman-Walton,Port Christyberg,1,Chapman-Walton
VRIGILEP,FR8412767706795827647562617,IL,"Villa, Barnes and Wu",,1,"Villa, Barnes and Wu"
VRIGILEP,FR8412767706795827647562617,IL,"Villa, Barnes Inds. Wu",,1,"Villa, Barnes and Wu"
UMRDBEDH,NL05DLCQ3038310150,BE,Chubb,,0,Chubb
UMRDBEDH,NL05DLCQ3038310150,BE,Chubb,,0,Chubb
UMRDBEDH,NL05DLCQ3038310150,BE,Chubb S.N.C.,,0,Chubb
UMRDBEDH,NL05DLCQ3038310150,BE,Chubb.S.N.C.,,0,Chubb
DBRJMOYG,GB07QHIN70167499076076,MO,Stichting van den Berg,,0,Stichting van den Berg
DBRJMOYG,GB07QHIN70167499076076,MO,Stichting van  den Berg,,0,Stichting van den Berg
DBRJMOYG,GB07QHIN70167499076076,MO,Stichting van den Berg,Ossenwaard Netherlands,0,Stichting van den Berg
DBRJMOYG,GB07QHIN70167499076076,MO,Stichting  van den Berg,,0,Stichting van den Berg
DBRJMOYG,GB07QHIN70167499076076,MO,Stichting van den Berg,,0,Stichting van den Berg
DBRJMOYG,GB07QHIN70167499076076,MO,Stichting van den Berg,,0,Stichting van den Berg
MKBFDOGS,GB50LGVV13304344644159,DO,Prada-Dalla SPA,,1,Prada-Dalla SPA
MKBFDOGS,GB50LGVV13304344644159,DO,Prada Dalla SPA S.A.S.,,1,Prada-Dalla SPA
MKBFDOGS,GB50LGVV13304344644159,DO,Prada Dalla SPA. SAS,,1,Prada-Dalla SPA
MKBFDOGS,GB50LGVV13304344644159,DO,Prada Dalla- S.P.A-S.a.s,,1,Prada-Dalla SPA
MKBFDOGS,GB50LGVV13304344644159,DO,Bernetti-Spallanzani SPA,,1,Bernetti-Spallanzani SPA
MKBFDOGS,GB50LGVV13304344644159,DO,Bernetti - Spallanzani-SPA,,1,Bernetti-Spallanzani SPA
MKBFDOGS,GB50LGVV13304344644159,DO,Bernetti Spallanzani SPA,Italia,1,Bernetti-Spallanzani SPA
MKBFDOGS,GB50LGVV13304344644159,DO,Bernetti Spallanzani SPA,Italia,1,Bernetti-Spallanzani SPA
MKBFDOGS,GB50LGVV13304344644159,DO,"Saffi, Redi e Proietti SPA",,1,"Saffi, Redi e Proietti SPA"
MKBFDOGS,GB50LGVV13304344644159,DO,"Saffi, Redi  e Proietti S.a.p.a.",Sordio Italia,1,"Saffi, Redi e Proietti SPA"
MKBFDOGS,GB50LGVV13304344644159,DO,Scarponi-Petrucelli e figli,,1,Scarponi-Petrucelli e figli
GRJHJEQR,NL18KUTT9120607163,JE,Nascimento Campos - ME,,0,Nascimento Campos - ME
GRJHJEQR,NL18KUTT9120607163,JE,Nascimento Campos   ME - S.d.f.,Núcleo de Mendes ES-Apolonia (ES) BR,0,Nascimento Campos - ME
GRJHJEQR,NL18KUTT9120607163,JE,Nascimento Campos/  ME S.D.F.,Apolonia BR,0,Nascimento Campos - ME
GRJHJEQR,NL18KUTT9120607163,JE,Nascimento Campos  -  ME,Núcleo de Mendes ES Apolonia ES Brail,0,Nascimento Campos - ME
VQKTTGYG,FR4903267210585588085892082,TG,Verdier,rue Charles 2 Larochenec Larochenec FR,1,Verdier
VQKTTGYG,FR4903267210585588085892082,TG,Verdier,,1,Verdier
VQKTTGYG,FR4903267210585588085892082,TG,Tanguy Petit SA,,1,Tanguy Petit SA
VQKTTGYG,FR4903267210585588085892082,TG,Ferrand SARL,45 Camu  rue De Oliveira  Camus,1,Ferrand SARL
VQKTTGYG,FR4903267210585588085892082,TG,Ferrand S.R.L.,"45 Camusrue De Oliveira,Camus",1,Ferrand SARL
VQKTTGYG,FR4903267210585588085892082,TG,Ferrand,"rue De Oliveira,45 Camus,Camus/France",1,Ferrand SARL
VQKTTGYG,FR4903267210585588085892082,TG,Robin,Marion Fance,1,Robin
PCBHHUMB,ES8683254807894394539927,HU,Finanzas Tovar & Asociados S.L.,37568 Callejón de Adelia Chaparro 92 Piso Álava,0,Finanzas Tovar & Asociados S.L.
PCBHHUMB,ES8683254807894394539927,HU,Finanzas Tovar Asociados S.U.,Callejón de Adelia Chaparro 92 Piso-37568 Álava-Spain,0,Finanzas Tovar & Asociados S.L.
PCBHHUMB,ES8683254807894394539927,HU,Finanzas Tovar & Asociados,,0,Finanzas Tovar & Asociados S.L.
PCBHHUMB,ES8683254807894394539927,HU,Finanzas .Tovar & Asociados S.c,"Callejón de Adelia Chaparro 92 Piso,37568 Álva-ES",0,Finanzas Tovar & Asociados S.L.
PCBHHUMB,ES8683254807894394539927,HU,Finanzas Tovar & Asociados S.U.,Callejón de Adelia Chaparro 92 Piso 37568 Álava  ES,0,Finanzas Tovar & Asociados S.L.
PCBHHUMB,ES8683254807894394539927,HU,Finanzas .Tovar & Asociados S.C.,,0,Finanzas Tovar & Asociados S.L.
PCBHHUMB,ES8683254807894394539927,HU,Finanzas Tovar & Asociados,,0,Finanzas Tovar & Asociados S.L.
PCBHHUMB,ES8683254807894394539927,HU,Finanzas Tovar &-Asociados,.  ..  .,0,Finanzas Tovar & Asociados S.L.
PCBHHUMB,ES8683254807894394539927,HU,Finanzas Tovar & Asociados .SA,,0,Finanzas Tovar & Asociados S.L.
PCBHHUMB,ES8683254807894394539927,HU,Finanzas Tovar & Asociados,,0,Finanzas Tovar & Asociados S.L.
PCBHHUMB,ES8683254807894394539927,HU,Finanzas Tovar  & S.C.,,0,Finanzas Tovar & Asociados S.L.
