BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
HFWSBMAM,NL16RAXN3859336843,BM, .ailly,"434  rue de Faivre,74259  Perezboeu",1,Bailly
HFWSBMAM,NL16RAXN3859336843,BM,Bailly,,1,Bailly
HFWSBMAM,NL16RAXN3859336843,BM,Garcia,France,1,Garcia
FMXKNAYN,GB75ZGWA30898546769237,NA,Blanc S.A.,"rue Dumas,98 TraoreTraore FR",0,Blanc S.A.
FMXKNAYN,GB75ZGWA30898546769237,NA,Blanc,Traore France,0,Blanc S.A.
FMXKNAYN,GB75ZGWA30898546769237,NA,Blanc S.A.,,0,Blanc S.A.
TWNLSDTH,GB08VDTB71269302295181,SD,Bouvet,32 avenue Dupon  36495 Philippe,0,Bouvet
TWNLSDTH,GB08VDTB71269302295181,SD,Bouvet,,0,Bouvet
HCOEUYFF,GB54KCTC21649987861663,UY,Pellicer y asociados S.Com.,05573-Huelva,1,Pellicer y asociados S.Com.
HCOEUYFF,GB54KCTC21649987861663,UY,Carrión y Perelló S.A.,,1,Carrión y Perelló S.A.
XOTYBHEC,IT32M6460145324712321357829,BH,Smith PLC,East Judith GB,0,Smith PLC
XOTYBHEC,IT32M6460145324712321357829,BH,Smith .PLC P.L.C.,,0,Smith PLC
XOTYBHEC,IT32M6460145324712321357829,BH,Smith-PLC Pvt. Ltd,,0,Smith PLC
XOTYBHEC,IT32M6460145324712321357829,BH,Smith  PLC,Stone squares-East Judith/United Kingdom,0,Smith PLC
XOTYBHEC,IT32M6460145324712321357829,BH,Smith/PLC PLC ,Stone squares East Judith  GB,0,Smith PLC
XOTYBHEC,IT32M6460145324712321357829,BH,Smith PLC,,0,Smith PLC
EYQEBZYT,GB02HMUA00047373437281,BZ,van Haspengouw Hesbaye & Adelaar,,1,van Haspengouw Hesbaye & Adelaar
EYQEBZYT,GB02HMUA00047373437281,BZ,van - Haspengouw Hesbaye. & Adelaar,,1,van Haspengouw Hesbaye & Adelaar
EYQEBZYT,GB02HMUA00047373437281,BZ,Robeco,,1,Robeco
EYQEBZYT,GB02HMUA00047373437281,BZ,Robeco,,1,Robeco
UENAGFP0,DE70717220009687799598,GF,Instalaciones Agullo & Asociados S.Com.,Spain,1,Instalaciones Agullo & Asociados S.Com.
UENAGFP0,DE70717220009687799598,GF,Instalaciones-Agullo & Asociados S.Com.,,1,Instalaciones Agullo & Asociados S.Com.
UENAGFP0,DE70717220009687799598,GF,Instalaciones Agullo & S.Com.,Pasaje de Pacífica Uría 898 Apt./47   Melilla41022,1,Instalaciones Agullo & Asociados S.Com.
UENAGFP0,DE70717220009687799598,GF,Instalaciones Agullo &  S.Com.,,1,Instalaciones Agullo & Asociados S.Com.
UENAGFP0,DE70717220009687799598,GF,Instalaciones Agullo &/Asociados S.Com.,Melilla Spain,1,Instalaciones Agullo & Asociados S.Com.
UENAGFP0,DE70717220009687799598,GF,Instalaciones Agullo & Asociados,,1,Instalaciones Agullo & Asociados S.Com.
UENAGFP0,DE70717220009687799598,GF,Familia Diaz S.A.,,1,Familia Diaz S.A.
UENAGFP0,DE70717220009687799598,GF,Farmaceútica Salamanca & Asociados S.Coop.,La Rioja ES,1,Farmaceútica Salamanca & Asociados S.Coop.
UENAGFP0,DE70717220009687799598,GF,Camacho y Roma S.L.N.E,,1,Camacho y Roma S.L.N.E
MMSCSVHW,GB59OSMF73420289933828,SV,Rios S.A.,,0,Rios S.A.
MMSCSVHW,GB59OSMF73420289933828,SV,Rios,,0,Rios S.A.
MMSCSVHW,GB59OSMF73420289933828,SV,Rios SAS,,0,Rios S.A.
MMSCSVHW,GB59OSMF73420289933828,SV,Rios SA,Viaduto de Marques-48Laranjeiras47586-288 Castro Verde-RN,0,Rios S.A.
IUSUSITX,FR5714022261263982336780423,SI,Allen-Bradshaw,RH9M 0FW  Coleborough,0,Allen-Bradshaw
IUSUSITX,FR5714022261263982336780423,SI,Allen Bradshaw,,0,Allen-Bradshaw
IUSUSITX,FR5714022261263982336780423,SI,Allen. Bradshaw,,0,Allen-Bradshaw
IUSUSITX,FR5714022261263982336780423,SI,Allen Bradshaw,,0,Allen-Bradshaw
IUSUSITX,FR5714022261263982336780423,SI,Allen Bradshaw,"Terence shores59 Coleborough,GB",0,Allen-Bradshaw
IUSUSITX,FR5714022261263982336780423,SI,Allen Bradshaw,Coleborough GB,0,Allen-Bradshaw
IUSUSITX,FR5714022261263982336780423,SI,Allen Bradshaw,,0,Allen-Bradshaw
IUSUSITX,FR5714022261263982336780423,SI,Allen Bradshaw,,0,Allen-Bradshaw
IUSUSITX,FR5714022261263982336780423,SI,Allen Bradshaw,Coleborough GB,0,Allen-Bradshaw
ZFLMIRC2,ES7089342654932702542008,IR,Fernandes Silva S.A.,"Sítio Ana da Luz CE  BarreiroCE,Brazil",0,Fernandes Silva S.A.
ZFLMIRC2,ES7089342654932702542008,IR,Fernandes  Silva S.U.,Barreiro Brazil,0,Fernandes Silva S.A.
ZFLMIRC2,ES7089342654932702542008,IR,Fernandes Silva S.p.A.,Brazil,0,Fernandes Silva S.A.
ZFLMIRC2,ES7089342654932702542008,IR,Fernandes Silva S.a.s.,"Sítio Ana da Luz,CE  Barreiro/(CE) BR",0,Fernandes Silva S.A.
ZFLMIRC2,ES7089342654932702542008,IR,"Fernandes,Silva Società per Azioni",,0,Fernandes Silva S.A.
CDVWCOOS,GB92OMAS12856588931048,CO,Infraestructuras Españolas S.L.,,1,Infraestructuras Españolas S.L.
CDVWCOOS,GB92OMAS12856588931048,CO,Soriano y Villalonga S.L.N.E,,1,Soriano y Villalonga S.L.N.E
RVCBMRUL,FR8347022564845351552350646,MR,Buisson S.A.S.,avenue Lefebvre-63 Voisindan-VoisindanFR,1,Buisson S.A.S.
RVCBMRUL,FR8347022564845351552350646,MR,Buisson  S.a.s.,,1,Buisson S.A.S.
RVCBMRUL,FR8347022564845351552350646,MR,Lejeune,,1,Lejeune
RVCBMRUL,FR8347022564845351552350646,MR,Lejeune,Gillet,1,Lejeune
RVCBMRUL,FR8347022564845351552350646,MR,Roche SA,Marchal-sur-Mer France,1,Roche SA
RVCBMRUL,FR8347022564845351552350646,MR,Roche/Società per Azioni,,1,Roche SA
RVCBMRUL,FR8347022564845351552350646,MR,Roche,,1,Roche SA
RVCBMRUL,FR8347022564845351552350646,MR,Roche S.c.,"rue Manon Blondel 3 Marchal-sur-Mer,Marchal-sur-er France",1,Roche SA
RVCBMRUL,FR8347022564845351552350646,MR,Roche S.p.A.,,1,Roche SA
RVCBMRUL,FR8347022564845351552350646,MR,Roche SA,rue Manon Blondel/3 Marchal-sur-Mer Marchal-sur-Mer  FR,1,Roche SA
SDXVGWAI,FR7961919209548310145093286,GW,Girard,,1,Girard
SDXVGWAI,FR7961919209548310145093286,GW,Leclercq,,1,Leclercq
SDXVGWAI,FR7961919209548310145093286,GW,Fernandes Moulin SARL,,1,Fernandes Moulin SARL
SDXVGWAI,FR7961919209548310145093286,GW,Fernandes Moulin S.C.A.R.L.,,1,Fernandes Moulin SARL
SDXVGWAI,FR7961919209548310145093286,GW,Fernandes Moulin S.r.L,,1,Fernandes Moulin SARL
SDXVGWAI,FR7961919209548310145093286,GW,Fernandes Moulin S.c.a.r.l.,,1,Fernandes Moulin SARL
SDXVGWAI,FR7961919209548310145093286,GW,Fernandes Moulin,,1,Fernandes Moulin SARL
SDXVGWAI,FR7961919209548310145093286,GW,"Fernandes  Moulin,",,1,Fernandes Moulin SARL
SDXVGWAI,FR7961919209548310145093286,GW,Fernandes Moulin-,chemin Teixeira 355 Weber-la-Forêt Weber-la-ForêtFrance,1,Fernandes Moulin SARL
SDXVGWAI,FR7961919209548310145093286,GW,Fernandes Moulin  S.C.A.R.L.,Weber-la-Forêt France,1,Fernandes Moulin SARL
DNPSASZO,NL64XPAQ3346563842,AS,Cowan Ltd,Lake Michaelchester,0,Cowan Ltd
DNPSASZO,NL64XPAQ3346563842,AS,Cowan Ltd,,0,Cowan Ltd
BPAGDMHW,NL11BXNV3049495551,DM,Mondaini-Branciforte s.r.l.,,0,Mondaini-Branciforte s.r.l.
BPAGDMHW,NL11BXNV3049495551,DM,Mondaini Branciforte s.r.l.,,0,Mondaini-Branciforte s.r.l.
BPAGDMHW,NL11BXNV3049495551,DM,Mondaini Branciforte .s.r.l.,,0,Mondaini-Branciforte s.r.l.
BPAGDMHW,NL11BXNV3049495551,DM,Mondaini  Branciforte s.r.l.,Borgo Rurale Appio,0,Mondaini-Branciforte s.r.l.
BPAGDMHW,NL11BXNV3049495551,DM,Mondaini Branciforte s.r.l.,,0,Mondaini-Branciforte s.r.l.
BPAGDMHW,NL11BXNV3049495551,DM,Mondaini Branciforte s.r.l.,,0,Mondaini-Branciforte s.r.l.
BPAGDMHW,NL11BXNV3049495551,DM,Mondaini Branciforte- s.r.l.,,0,Mondaini-Branciforte s.r.l.
UNNPUMHJ,FR9811144768537537469698317,UM,Brito Freitas e Filhos,,0,Brito Freitas e Filhos
UNNPUMHJ,FR9811144768537537469698317,UM,Brito Freitas e- Filhos,"Praia de Azevedo PR,Jardim Dos Comerciarios  Brazil",0,Brito Freitas e Filhos
GGJFGUUA,IT94Y7089673592753196778674,GU,"Trebbi, Luria e Pareto SPA",20126  Milano,1,"Trebbi, Luria e Pareto SPA"
GGJFGUUA,IT94Y7089673592753196778674,GU,"Cannizzaro, Carullo e Ottino Group",SantAngelo DAlife Italia,1,"Cannizzaro, Carullo e Ottino Group"
GGJFGUUA,IT94Y7089673592753196778674,GU,Polani e figli,Contrada Vespucci/Piano 2 Grimaldi  CSItalia,1,Polani e figli
GGJFGUUA,IT94Y7089673592753196778674,GU,Carriera-Turci SPA,,1,Carriera-Turci SPA
GGJFGUUA,IT94Y7089673592753196778674,GU,Carriera Turci SPA,,1,Carriera-Turci SPA
GGJFGUUA,IT94Y7089673592753196778674,GU,Carriera Turci SPA,Piano 4  Stretto Mariana  Roma,1,Carriera-Turci SPA
GGJFGUUA,IT94Y7089673592753196778674,GU,Carriera Turci SPA,"Stretto Mariana 18  Piano 4  00142 Roma,RM",1,Carriera-Turci SPA
GGJFGUUA,IT94Y7089673592753196778674,GU,Carriera Turci SPA,00142  Roma,1,Carriera-Turci SPA
GGJFGUUA,IT94Y7089673592753196778674,GU,Carriera Turci SPA,,1,Carriera-Turci SPA
YXITATHV,GB22TKBK63431905981511,AT,Barth,Markus-Weller-Gasse/Ludwigsburg-Ludwigsburg-DE,1,Barth
YXITATHV,GB22TKBK63431905981511,AT,Barth,,1,Barth
YXITATHV,GB22TKBK63431905981511,AT,Barth,00627-Ludwigsbug,1,Barth
YXITATHV,GB22TKBK63431905981511,AT,Barth Corp,,1,Barth
YXITATHV,GB22TKBK63431905981511,AT,Barth,,1,Barth
YXITATHV,GB22TKBK63431905981511,AT,Barth Cpn.,,1,Barth
YXITATHV,GB22TKBK63431905981511,AT,Barth Corp.,Marus-Weller-Gasse  Ludwigsburg-Ludwigsburg-Germany,1,Barth
YXITATHV,GB22TKBK63431905981511,AT,Barth.,Markus-Weller-Gasse  29 00627  udwigsburg,1,Barth
YXITATHV,GB22TKBK63431905981511,AT,Barth Cpn,,1,Barth
YXITATHV,GB22TKBK63431905981511,AT,Barth Corp.,,1,Barth
SOKGFMTM,ES8601457116801954944608,FM,Briones & Asociados S.Com.,Spain,0,Briones & Asociados S.Com.
SOKGFMTM,ES8601457116801954944608,FM,Briones &- S.Com.,,0,Briones & Asociados S.Com.
SOKGFMTM,ES8601457116801954944608,FM,Briones & Asociados S.Com.,51550/Pontevedra,0,Briones & Asociados S.Com.
SOKGFMTM,ES8601457116801954944608,FM,Briones & Asociados  S.Com.,Pontevedra ES,0,Briones & Asociados S.Com.
SOKGFMTM,ES8601457116801954944608,FM,Briones- & Asociados- S.Com.,,0,Briones & Asociados S.Com.
SOKGFMTM,ES8601457116801954944608,FM,Briones & S.Com.,Pontevedra Spain,0,Briones & Asociados S.Com.
SOKGFMTM,ES8601457116801954944608,FM,Briones. & Asociados S.Com.,Pontevedra Spain,0,Briones & Asociados S.Com.
SOKGFMTM,ES8601457116801954944608,FM,"Briones &,Asociados S.Com.",Pontevedra Spain,0,Briones & Asociados S.Com.
SOKGFMTM,ES8601457116801954944608,FM,Briones &  Asociados S.Com.,,0,Briones & Asociados S.Com.
SOKGFMTM,ES8601457116801954944608,FM,Briones & S.Com.,,0,Briones & Asociados S.Com.
SOKGFMTM,ES8601457116801954944608,FM,Briones & Asociados S.Com.,,0,Briones & Asociados S.Com.
TMVWZMZY,ES1522241210488474512471,ZM,Aldi Nederland,,1,Aldi Nederland
TMVWZMZY,ES1522241210488474512471,ZM,Aldi Nederland-,Duuklaan  Egchel/Egchel Netherlands,1,Aldi Nederland
TMVWZMZY,ES1522241210488474512471,ZM,Aldi-Nederland S.C.,"Duulaan Egchel,Echel-NL",1,Aldi Nederland
TMVWZMZY,ES1522241210488474512471,ZM,Aldi Nederland,DuuklaanEghel Egchel Netherlands,1,Aldi Nederland
TMVWZMZY,ES1522241210488474512471,ZM,Tauw,,1,Tauw
TMVWZMZY,ES1522241210488474512471,ZM,Tauw SAS,,1,Tauw
TMVWZMZY,ES1522241210488474512471,ZM,Tauw,,1,Tauw
TMVWZMZY,ES1522241210488474512471,ZM,Iv-Groep,Babberich Netherlands,1,Iv-Groep
MYTIBHUX,GB46WRJT94283901525984,BH,Mitchell-Spencer,,1,Mitchell-Spencer
MYTIBHUX,GB46WRJT94283901525984,BH,Mitchell Spencer S.C,,1,Mitchell-Spencer
MYTIBHUX,GB46WRJT94283901525984,BH,Mitchell Spencer S.C,,1,Mitchell-Spencer
MYTIBHUX,GB46WRJT94283901525984,BH,Mitchell Spencer S.c,,1,Mitchell-Spencer
MYTIBHUX,GB46WRJT94283901525984,BH,Dean and Sons,2 Jennifer plains ChapmanlandG1 8LH,1,Dean and Sons
MYTIBHUX,GB46WRJT94283901525984,BH,Dean Inds  Sons,"2,Jennifer plains-Chapmanland",1,Dean and Sons
MYTIBHUX,GB46WRJT94283901525984,BH,"Richards, Goodwin and Blake",,1,"Richards, Goodwin and Blake"
MYTIBHUX,GB46WRJT94283901525984,BH,"Richards, Goodwin Industries Blake",Flat 16  John ports New OwenburyGU1P 3YB,1,"Richards, Goodwin and Blake"
MYTIBHUX,GB46WRJT94283901525984,BH,"Richards,- Goodwin Inds. Blake",*,1,"Richards, Goodwin and Blake"
MYTIBHUX,GB46WRJT94283901525984,BH,"Richards,  Goodwin .Ind. Blake",,1,"Richards, Goodwin and Blake"
FUWBTJDH,NL63EYTU1999634898,TJ,Golino e figli,,0,Golino e figli
FUWBTJDH,NL63EYTU1999634898,TJ,Golino e figli,,0,Golino e figli
FUWBTJDH,NL63EYTU1999634898,TJ,Golino e figli,,0,Golino e figli
FUWBTJDH,NL63EYTU1999634898,TJ,Golino/e figli,Brixen,0,Golino e figli
FUWBTJDH,NL63EYTU1999634898,TJ,Golino e figli,,0,Golino e figli
FUWBTJDH,NL63EYTU1999634898,TJ,Golino e.figli,,0,Golino e figli
FUWBTJDH,NL63EYTU1999634898,TJ,Golino-e figli,Brixen,0,Golino e figli
FUWBTJDH,NL63EYTU1999634898,TJ,Golino e figli,Vicolo Adele BrixenItalia,0,Golino e figli
FUWBTJDH,NL63EYTU1999634898,TJ,Golino e figli,,0,Golino e figli
ZOAQVCYB,GB20OLFV58484501333076,VC,Restauración Hernando S.L.N.E,,0,Restauración Hernando S.L.N.E
ZOAQVCYB,GB20OLFV58484501333076,VC,Restauración Hernando S.L.N.E,.,0,Restauración Hernando S.L.N.E
ZOAQVCYB,GB20OLFV58484501333076,VC,Restauración Hernando- S.L.N.E,,0,Restauración Hernando S.L.N.E
ZOAQVCYB,GB20OLFV58484501333076,VC,Restauración Hernando S.L.N.E,Pontevedra,0,Restauración Hernando S.L.N.E
VLYCPRN1,FR6357488938845928401297409,PR,Silva,Cardoso,1,Silva
VLYCPRN1,FR6357488938845928401297409,PR,Guerra Ltda.,,1,Guerra Ltda.
VLYCPRN1,FR6357488938845928401297409,PR,Novaes da Costa e Filhos,,1,Novaes da Costa e Filhos
VLYCPRN1,FR6357488938845928401297409,PR,Dias,Vla Da Paz BR,1,Dias
VLYCPRN1,FR6357488938845928401297409,PR,Di .s,,1,Dias
WJCMFOXD,GB19OEEX36328281698321,FO,Escalona y Ortiz S.A.,,1,Escalona y Ortiz S.A.
WJCMFOXD,GB19OEEX36328281698321,FO,Servicios del Norte S.L.N.E,,1,Servicios del Norte S.L.N.E
QPOOPYL0,IT86V8132040873246664249688,PY,Guillet,chemin de Dufour  9 Ferreira Ferreira FR,1,Guillet
QPOOPYL0,IT86V8132040873246664249688,PY,Guillet,,1,Guillet
QPOOPYL0,IT86V8132040873246664249688,PY,"Gu,llet",,1,Guillet
QPOOPYL0,IT86V8132040873246664249688,PY,Guill - t,,1,Guillet
QPOOPYL0,IT86V8132040873246664249688,PY,Girard Peron S.A.S.,"boulevard de Léger De Oliveira De Oliveira,FR",1,Girard Peron S.A.S.
QPOOPYL0,IT86V8132040873246664249688,PY,Girard Peron S.a.s.,France,1,Girard Peron S.A.S.
QPOOPYL0,IT86V8132040873246664249688,PY,Girard Peron,,1,Girard Peron S.A.S.
QPOOPYL0,IT86V8132040873246664249688,PY,Girard Peron,,1,Girard Peron S.A.S.
RQGBKWFU,GB68EZOK65214253065559,KW,Imbert SARL,chemin de Fabre 4 olas Colas France,0,Imbert SARL
RQGBKWFU,GB68EZOK65214253065559,KW,Imbert SARL,,0,Imbert SARL
RQGBKWFU,GB68EZOK65214253065559,KW,Imbert SARL Ltée,,0,Imbert SARL
RQGBKWFU,GB68EZOK65214253065559,KW,Imbert/SARL Ltée,,0,Imbert SARL
RQGBKWFU,GB68EZOK65214253065559,KW,Imbert SARL Ltée,,0,Imbert SARL
RQGBKWFU,GB68EZOK65214253065559,KW,Imbert SARL Limited,,0,Imbert SARL
RQGBKWFU,GB68EZOK65214253065559,KW,Imbert SARL,,0,Imbert SARL
RQGBKWFU,GB68EZOK65214253065559,KW,Imbert S.r.l. Ltd.,,0,Imbert SARL
DOXHOMVW,FR4545932669241813005908794,OM,Garcia Siqueira - EI,,0,Garcia Siqueira - EI
DOXHOMVW,FR4545932669241813005908794,OM,Garcia. Siqueira   EI,Rodovia Milena Moreira-PR  Chácara Leonina-Brzil,0,Garcia Siqueira - EI
DOXHOMVW,FR4545932669241813005908794,OM,"Garcia .Siqueira    EI,SC","PR,Rodovia Milena Moreira-Chácara Leonina",0,Garcia Siqueira - EI
DOXHOMVW,FR4545932669241813005908794,OM,Garcia Siqueira   EI,,0,Garcia Siqueira - EI
DOXHOMVW,FR4545932669241813005908794,OM,Garcia Siqueira   EI,PR-Rodovia Milena Moreira  Chácara Leonina,0,Garcia Siqueira - EI
DOXHOMVW,FR4545932669241813005908794,OM,Garcia Siqueira   EI S.a.,,0,Garcia Siqueira - EI
PSRKRUVZ,GB26ZVDR53554088062339,RU,Bosch Rexroth,,1,Bosch Rexroth
PSRKRUVZ,GB26ZVDR53554088062339,RU,Elberts NV,,1,Elberts NV
PSRKRUVZ,GB26ZVDR53554088062339,RU,Elberts NV/SNC,Garrelsweer NL,1,Elberts NV
PSRKRUVZ,GB26ZVDR53554088062339,RU,Koninklijke Mahieu,,1,Koninklijke Mahieu
PSRKRUVZ,GB26ZVDR53554088062339,RU,Royal Huls,,1,Royal Huls
PSRKRUVZ,GB26ZVDR53554088062339,RU,Royal Huls,,1,Royal Huls
XGVQGAEC,DE81647864778265748226,GA,Tania Ojeda Olivera S.Com.,36479/Badajoz,1,Tania Ojeda Olivera S.Com.
XGVQGAEC,DE81647864778265748226,GA,Tania Ojeda Olivera S.Com.,,1,Tania Ojeda Olivera S.Com.
XGVQGAEC,DE81647864778265748226,GA,Tania Ojeda Olivera,Badajoz ES,1,Tania Ojeda Olivera S.Com.
XGVQGAEC,DE81647864778265748226,GA,Tania Ojeda Olivera S.Com.,Pasadizo Evita Ferrán 36479/Badajoz/ES,1,Tania Ojeda Olivera S.Com.
XGVQGAEC,DE81647864778265748226,GA,Tania Ojeda Olivera S.Com.,,1,Tania Ojeda Olivera S.Com.
XGVQGAEC,DE81647864778265748226,GA,Tania Ojeda Olivera S.Com.,Pasadizo Evita Ferrán/43 Badajoz-36479,1,Tania Ojeda Olivera S.Com.
XGVQGAEC,DE81647864778265748226,GA,Tania Ojeda Olivera,,1,Tania Ojeda Olivera S.Com.
XGVQGAEC,DE81647864778265748226,GA,Tania Ojeda Olivera  - S.Com.,,1,Tania Ojeda Olivera S.Com.
PQYHZWO0,NL34SSSO7189020269,ZW,Vrancken BV,,0,Vrancken BV
PQYHZWO0,NL34SSSO7189020269,ZW,Vrancken BV,,0,Vrancken BV
ESOMNPDE,GB16YDVN93072948124880,NP,"Hernandez, Fletcher and Suarez","816 Stephanie Creek-West Bianca-KS,88683",0,"Hernandez, Fletcher and Suarez"
ESOMNPDE,GB16YDVN93072948124880,NP,Hern,,0,"Hernandez, Fletcher and Suarez"
ODKFPNCG,ES1361984012739923052982,PN,Vervoort & van 't Riet,,0,Vervoort & van 't Riet
ODKFPNCG,ES1361984012739923052982,PN,Vervoort & van 't Riet,,0,Vervoort & van 't Riet
ODKFPNCG,ES1361984012739923052982,PN,Vervoort & van 't Riet,,0,Vervoort & van 't Riet
ODKFPNCG,ES1361984012739923052982,PN,Vervoort & van 't Riet,,0,Vervoort & van 't Riet
ODKFPNCG,ES1361984012739923052982,PN,Vervoort & van 't Riet,Joëllebaan/Noardburgum  Noardburgum  Netherlands,0,Vervoort & van 't Riet
ODKFPNCG,ES1361984012739923052982,PN,Vervoort & van 't Riet,,0,Vervoort & van 't Riet
HHKPEHZP,GB62REAX92363927408036,EH,Seifert GmbH,26095  Neunburg vorm Wald,1,Seifert GmbH
HHKPEHZP,GB62REAX92363927408036,EH,Noack GmbH,,1,Noack GmbH
HHKPEHZP,GB62REAX92363927408036,EH,Noack GmbH,"Jüttnerstr. Belzig,Belzig-Germany",1,Noack GmbH
HHKPEHZP,GB62REAX92363927408036,EH,Noack - GmbH,Belzig Germany,1,Noack GmbH
HHKPEHZP,GB62REAX92363927408036,EH,Noack GmbH,,1,Noack GmbH
HHKPEHZP,GB62REAX92363927408036,EH,Noack GmbH,,1,Noack GmbH
HHKPEHZP,GB62REAX92363927408036,EH,Noack GmbH,56016-Belzig,1,Noack GmbH
HHKPEHZP,GB62REAX92363927408036,EH,Noack GmbH,56016  Belzig,1,Noack GmbH
HHKPEHZP,GB62REAX92363927408036,EH,Killer,,1,Killer
HHKPEHZP,GB62REAX92363927408036,EH,Killer,Röhrichtstraß 98  29286 Eckernförde,1,Killer
HHKPEHZP,GB62REAX92363927408036,EH,Killer,,1,Killer
MYRLMRQ0,DE03489038063571262449,MR,Dümmen Orange,Ibrahimsingel Den Dolder Den Dolder/Netherlands,0,Dümmen Orange
MYRLMRQ0,DE03489038063571262449,MR,Dümmen Orange P.L.C ,2201 KP Den Dolder,0,Dümmen Orange
FGDLNUL1,GB45WDDG78582278019239,NU,de Bruijn NV,"Leviweg 27280DE,Dalfsen",0,de Bruijn NV
FGDLNUL1,GB45WDDG78582278019239,NU,"de/Bruijn,NV",Leviweg  2  7280DE Dalfsen,0,de Bruijn NV
FGDLNUL1,GB45WDDG78582278019239,NU,de - Bruijn. NV,780DE  Dalfsen,0,de Bruijn NV
FGDLNUL1,GB45WDDG78582278019239,NU,"de,Bruijn,NV",Leviweg  Dalfsen  Dalfsen/Netherlands,0,de Bruijn NV
FGDLNUL1,GB45WDDG78582278019239,NU,de- Bruijn/NV,Dalfsen NL,0,de Bruijn NV
FGDLNUL1,GB45WDDG78582278019239,NU,de - Bruijn- NV,Leviweg  2/280DE Dalfsen,0,de Bruijn NV
FGDLNUL1,GB45WDDG78582278019239,NU,de .Bruijn .NV,,0,de Bruijn NV
FGDLNUL1,GB45WDDG78582278019239,NU,de.  Bruijn/NV,,0,de Bruijn NV
FGDLNUL1,GB45WDDG78582278019239,NU,de - Bruijn - NV,,0,de Bruijn NV
FGDLNUL1,GB45WDDG78582278019239,NU,de .Bruijn-NV,,0,de Bruijn NV
EVWHLIWH,FR3491122832228821320185528,LI,Lopes - ME,,0,Lopes - ME
EVWHLIWH,FR3491122832228821320185528,LI,Lopes   ME S.A.S,,0,Lopes - ME
EVWHLIWH,FR3491122832228821320185528,LI,Lopes   ME S.A.S.,,0,Lopes - ME
EVWHLIWH,FR3491122832228821320185528,LI,Lopes.  ME S.a.s.,,0,Lopes - ME
EVWHLIWH,FR3491122832228821320185528,LI,Lopes  . .ME -,X X,0,Lopes - ME
EVWHLIWH,FR3491122832228821320185528,LI,Lopes    ME/,1622536 da Rocha  João Paulo Ii,0,Lopes - ME
EVWHLIWH,FR3491122832228821320185528,LI,Lopes   ME,1622537 da Rocha-João Paulo Ii,0,Lopes - ME
EVWHLIWH,FR3491122832228821320185528,LI,Lopes  .ME,,0,Lopes - ME
EVWHLIWH,FR3491122832228821320185528,LI,Lopes   ME S.A.S,,0,Lopes - ME
EVWHLIWH,FR3491122832228821320185528,LI,Lopes   ME,,0,Lopes - ME
SCKVPMT2,GB40ZJEX78539842808559,PM,Perez,,1,Perez
SCKVPMT2,GB40ZJEX78539842808559,PM,Pe- ez,avenue de Pascal/Georges-la-Forêt Georges-la-Forêt-France,1,Perez
SCKVPMT2,GB40ZJEX78539842808559,PM,Perez,,1,Perez
SCKVPMT2,GB40ZJEX78539842808559,PM,P. rez,avenue de Pascal  Georgesla-ForêtGeorges-la-ForêtFR,1,Perez
SCKVPMT2,GB40ZJEX78539842808559,PM,Delmas,,1,Delmas
SCKVPMT2,GB40ZJEX78539842808559,PM,Cousin,,1,Cousin
ONAEISIW,IT51C7909943329922324192185,IS,Piquer y Franco S.A.,,0,Piquer y Franco S.A.
ONAEISIW,IT51C7909943329922324192185,IS,Piquer y Franco,Palencia,0,Piquer y Franco S.A.
ONAEISIW,IT51C7909943329922324192185,IS,Piquer y Franco Società per Azioni,Gloieta de Ovidio Giner36046Palencia Spain,0,Piquer y Franco S.A.
ONAEISIW,IT51C7909943329922324192185,IS,Piquer y Franco SAS,,0,Piquer y Franco S.A.
ONAEISIW,IT51C7909943329922324192185,IS,Piquer y SAS,,0,Piquer y Franco S.A.
ONAEISIW,IT51C7909943329922324192185,IS,Piquer y Franco SA,,0,Piquer y Franco S.A.
ONAEISIW,IT51C7909943329922324192185,IS,Piquer y Franco SAS,,0,Piquer y Franco S.A.
ONAEISIW,IT51C7909943329922324192185,IS,Piquer y,"Glorieta de Ovido Giner  486 Palencia,36046",0,Piquer y Franco S.A.
DBXBCAQ2,IT73U8470394392233253917554,CA,Hande,Ueckermünde,0,Hande
DBXBCAQ2,IT73U8470394392233253917554,CA,Hande  P.L.C.- ,Ueckermnde DE,0,Hande
DBXBCAQ2,IT73U8470394392233253917554,CA,Hande,,0,Hande
DBXBCAQ2,IT73U8470394392233253917554,CA,Hande PLC  ,,0,Hande
DBXBCAQ2,IT73U8470394392233253917554,CA,Hande P.L.C ,,0,Hande
DBXBCAQ2,IT73U8470394392233253917554,CA,Hande,,0,Hande
DQTBPGGT,FR0763933235085792624222857,PG,Almazán & Asociados S.Coop.,Zaragoza ES,0,Almazán & Asociados S.Coop.
DQTBPGGT,FR0763933235085792624222857,PG,Almazán & Asociados S.Coop.,Camino de Andrés Gutierrez 555 Piso/1  Zaragoza 45395,0,Almazán & Asociados S.Coop.
DQTBPGGT,FR0763933235085792624222857,PG,Almazán & Asociados S.Coop.,45395 Camino de Andrés Gutierrez 555 Piso/Zaragoza,0,Almazán & Asociados S.Coop.
DQTBPGGT,FR0763933235085792624222857,PG,Almazán & Asociados S.Coop.,45395 Zaragoza,0,Almazán & Asociados S.Coop.
