BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
CEAXCAAM,FR8278235218143353222742524,CA,Grant Ltd,,1,Grant Ltd
CEAXCAAM,FR8278235218143353222742524,CA,"Smith, Harvey and Lewis",PL6W 3NG/East Laurabury,1,"Smith, Harvey and Lewis"
CEAXCAAM,FR8278235218143353222742524,CA,Jackson-Wilson,,1,Jackson-Wilson
CEAXCAAM,FR8278235218143353222742524,CA,Jackson.Wilson,Wst Zoe GB,1,Jackson-Wilson
CEAXCAAM,FR8278235218143353222742524,CA,Jackson Wilson,,1,Jackson-Wilson
CEAXCAAM,FR8278235218143353222742524,CA,Jackson Wilson,,1,Jackson-Wilson
CEAXCAAM,FR8278235218143353222742524,CA,Jackson Wilson,Perry groves WestZoe,1,Jackson-Wilson
CEAXCAAM,FR8278235218143353222742524,CA,Jackson Wilson,,1,Jackson-Wilson
CEAXCAAM,FR8278235218143353222742524,CA,Jarvis-Burgess,,1,Jarvis-Burgess
CEAXCAAM,FR8278235218143353222742524,CA,Jarvis Burgess,,1,Jarvis-Burgess
CEAXCAAM,FR8278235218143353222742524,CA,Jarvis - Burgess S.C.A.R.L,,1,Jarvis-Burgess
ETIQISGX,GB62UHUO52238728085312,IS,Dell,Samuebaan Arcen  Arcen/NL,0,Dell
ETIQISGX,GB62UHUO52238728085312,IS,Dell S.C.A.R.L.,Netherlands,0,Dell
YRXGYTLA,NL91ZCEK8420422070,YT,"Sorrentino, Metella e Altera SPA","Vicolo Osvaldo-Furnari,(ME)-IT",0,"Sorrentino, Metella e Altera SPA"
YRXGYTLA,NL91ZCEK8420422070,YT,"Sorrentino, Metella e Altera",,0,"Sorrentino, Metella e Altera SPA"
YRXGYTLA,NL91ZCEK8420422070,YT,"Sorrentino, Metella e SPA",Furnari IT,0,"Sorrentino, Metella e Altera SPA"
YRXGYTLA,NL91ZCEK8420422070,YT,"Sorrentino, Metella e Altera- S.a.",Vicolo Osvaldo Frnari Itlia,0,"Sorrentino, Metella e Altera SPA"
YRXGYTLA,NL91ZCEK8420422070,YT,"Sorrentino, Metella e Altera",,0,"Sorrentino, Metella e Altera SPA"
YRXGYTLA,NL91ZCEK8420422070,YT,"Sorrentino, Metella Altera  S.P.A.",,0,"Sorrentino, Metella e Altera SPA"
YRXGYTLA,NL91ZCEK8420422070,YT,"Sorrentino, Metella e Altera",,0,"Sorrentino, Metella e Altera SPA"
YRXGYTLA,NL91ZCEK8420422070,YT,"Sorrentino, Metella e Altera S.a.","Vicolo Osvaldo,Furnri",0,"Sorrentino, Metella e Altera SPA"
KNXUTFZY,DE87722561469319261049,TF,Hörle Naser e.G.,,1,Hörle Naser e.G.
KNXUTFZY,DE87722561469319261049,TF,Hörle Naser e.G.,,1,Hörle Naser e.G.
KNXUTFZY,DE87722561469319261049,TF,Hörle Naser e.G.,,1,Hörle Naser e.G.
KNXUTFZY,DE87722561469319261049,TF,Hörle Naser e.G.,,1,Hörle Naser e.G.
KNXUTFZY,DE87722561469319261049,TF,Wulff Stroh AG & Co. OHG,,1,Wulff Stroh AG & Co. OHG
KNXUTFZY,DE87722561469319261049,TF,Ebert,,1,Ebert
KNXUTFZY,DE87722561469319261049,TF,Ebert SCARL,Margrafstr. Nordhausen  Nordhausen DE,1,Ebert
KNXUTFZY,DE87722561469319261049,TF,Ebert SCARL,,1,Ebert
KNXUTFZY,DE87722561469319261049,TF,Ebert S.c.a.r.l.,Margrafstr.-Nordhausen/Nordhausen Germany,1,Ebert
ZIDZEHNR,GB10RETB89681829135649,EH,Campos,,1,Campos
ZIDZEHNR,GB10RETB89681829135649,EH,Campos,. .,1,Campos
ZIDZEHNR,GB10RETB89681829135649,EH,da Rosa,61041387 Costa Paulista/Carlos Prates,1,da Rosa
ZIDZEHNR,GB10RETB89681829135649,EH,"da,Rosa",,1,da Rosa
ZIDZEHNR,GB10RETB89681829135649,EH,"da,Rosa S.P.A.",Morro Erick Pereira CECarlos Prates/CE Brazil,1,da Rosa
WFLXSHEU,IT20I5809800818795521478914,SH,Le Goff Rémy S.A.R.L.,avenue de Chevaier  7 Blin Blin Fance,0,Le Goff Rémy S.A.R.L.
WFLXSHEU,IT20I5809800818795521478914,SH,Le Goff Rémy S.c.a.r.l,,0,Le Goff Rémy S.A.R.L.
WFLXSHEU,IT20I5809800818795521478914,SH,Le Goff Rémy,,0,Le Goff Rémy S.A.R.L.
WFLXSHEU,IT20I5809800818795521478914,SH,Le Goff Rémy,7 avenue de Chevalier  78951Blin,0,Le Goff Rémy S.A.R.L.
WFLXSHEU,IT20I5809800818795521478914,SH,Le- Goff S.c.a.r.l.,,0,Le Goff Rémy S.A.R.L.
YMKEIQDM,GB98IXXY20398673971117,IQ,Wiek Trupp KGaA,,1,Wiek Trupp KGaA
YMKEIQDM,GB98IXXY20398673971117,IQ,Wiek Trupp KGaA,,1,Wiek Trupp KGaA
YMKEIQDM,GB98IXXY20398673971117,IQ,Wiek Trupp KGaA,,1,Wiek Trupp KGaA
YMKEIQDM,GB98IXXY20398673971117,IQ,Wiek.Trupp.KGaA,86019 Bad Freienwalde,1,Wiek Trupp KGaA
YMKEIQDM,GB98IXXY20398673971117,IQ,Wiek Trupp KGaA,Bad Freienwalde Germany,1,Wiek Trupp KGaA
YMKEIQDM,GB98IXXY20398673971117,IQ,Wiek Trupp KGaA,Bad FreienwaldeHarloffgasse Bad Freienwalde,1,Wiek Trupp KGaA
YMKEIQDM,GB98IXXY20398673971117,IQ,Wiek Trupp KGaA,Bad Freienwalde Harloffgasse-Bad Freienwalde,1,Wiek Trupp KGaA
YMKEIQDM,GB98IXXY20398673971117,IQ,Wiek Trupp KGaA,,1,Wiek Trupp KGaA
YMKEIQDM,GB98IXXY20398673971117,IQ,Atzler Austermühle GmbH & Co. OHG,,1,Atzler Austermühle GmbH & Co. OHG
YMKEIQDM,GB98IXXY20398673971117,IQ,Atzler Austermühle GmbH,,1,Atzler Austermühle GmbH & Co. OHG
UKSUHTAA,DE85105979782783467492,HT,Dörschner OHG mbH,,1,Dörschner OHG mbH
UKSUHTAA,DE85105979782783467492,HT,Hübel GmbH,Pitzwalk DE,1,Hübel GmbH
UKSUHTAA,DE85105979782783467492,HT,Hübel  GmbH,Pritzwalk DE,1,Hübel GmbH
UKSUHTAA,DE85105979782783467492,HT,Hübel GmbH,,1,Hübel GmbH
TLUSTZP2,GB20IQAH08717588650524,TZ,Freitas S.A.,PI Campo de Ferreira/Alto Dos Pinheiros,0,Freitas S.A.
TLUSTZP2,GB20IQAH08717588650524,TZ,Freitas S.a. S.a.,Campo de Ferreira  PI Alto Dos Pinheiros  PI Brazil,0,Freitas S.A.
TLUSTZP2,GB20IQAH08717588650524,TZ,Freitas S.U. S.a.,Alto Dos Pinheiros,0,Freitas S.A.
TLUSTZP2,GB20IQAH08717588650524,TZ,Freitas.S.A. SPA,,0,Freitas S.A.
TLUSTZP2,GB20IQAH08717588650524,TZ,Freitas SA  S.a.,,0,Freitas S.A.
TLUSTZP2,GB20IQAH08717588650524,TZ,"Freitas S.U.,S.a.",Alto Dos Pinheiros,0,Freitas S.A.
TLUSTZP2,GB20IQAH08717588650524,TZ,Freitas S.a. S.a.,,0,Freitas S.A.
TLUSTZP2,GB20IQAH08717588650524,TZ,Freitas S.A.,,0,Freitas S.A.
LKHETZC1,ES1967169108249892885375,TZ,Alimentación Abella y asociados S.A.,,0,Alimentación Abella y asociados S.A.
LKHETZC1,ES1967169108249892885375,TZ,Alimentación.Abella y asociados S.P.A.,,0,Alimentación Abella y asociados S.A.
LKHETZC1,ES1967169108249892885375,TZ,Alimentación Abella asociados - SA,,0,Alimentación Abella y asociados S.A.
LKHETZC1,ES1967169108249892885375,TZ,Alimentación Abella y asociados S.a.,,0,Alimentación Abella y asociados S.A.
LKHETZC1,ES1967169108249892885375,TZ,Alimentación Abella y SAS,,0,Alimentación Abella y asociados S.A.
LKHETZC1,ES1967169108249892885375,TZ,Alimentación-Abella y asociados S.a.s.,Ronda de Olivia Cózar 50939 PontevedraSpain,0,Alimentación Abella y asociados S.A.
LKHETZC1,ES1967169108249892885375,TZ,"Alimentación,Abella y asociados",Ronda de Olivia Cózar 50939 Pontevedra/ES,0,Alimentación Abella y asociados S.A.
LKHETZC1,ES1967169108249892885375,TZ,Alimentación -  Abella asociados - SpA ,,0,Alimentación Abella y asociados S.A.
LKHETZC1,ES1967169108249892885375,TZ,Alimentación. Abella  asociados,,0,Alimentación Abella y asociados S.A.
LKHETZC1,ES1967169108249892885375,TZ,Alimentación .Abella y asociados S.P.A,Pontevedra Spain,0,Alimentación Abella y asociados S.A.
LKHETZC1,ES1967169108249892885375,TZ,Alimentación Abella y asociados,Ronda de Olivia Cózar  50939 Pontevedra ES,0,Alimentación Abella y asociados S.A.
CPTICLFY,GB05FZQZ92580200288951,CL,"Gramsci, Belletini e Bonaventura SPA",,0,"Gramsci, Belletini e Bonaventura SPA"
CPTICLFY,GB05FZQZ92580200288951,CL,"Gramsci, Belletini e Bonaventura S.p.A.",,0,"Gramsci, Belletini e Bonaventura SPA"
CPTICLFY,GB05FZQZ92580200288951,CL,"Gramsci, Belletini. e Bonaventura SpA ",,0,"Gramsci, Belletini e Bonaventura SPA"
CPTICLFY,GB05FZQZ92580200288951,CL,"Gramsci, Belletini e Bonaventura S.a.",,0,"Gramsci, Belletini e Bonaventura SPA"
CPTICLFY,GB05FZQZ92580200288951,CL,"Gramsci, Belletini e Bonaventura Società per Azioni",,0,"Gramsci, Belletini e Bonaventura SPA"
CPTICLFY,GB05FZQZ92580200288951,CL,"Gramsci, Belletini e S.P.A.",,0,"Gramsci, Belletini e Bonaventura SPA"
CPTICLFY,GB05FZQZ92580200288951,CL,"Gramsci, Belletini e Bonaventura",84010-San Michele,0,"Gramsci, Belletini e Bonaventura SPA"
CPTICLFY,GB05FZQZ92580200288951,CL,"Gramsci, Belletini Bonaventura S.P.A",Rotonda Melina San Michele-Italia,0,"Gramsci, Belletini e Bonaventura SPA"
CPTICLFY,GB05FZQZ92580200288951,CL,"Gramsci, Belletini e",San Michele,0,"Gramsci, Belletini e Bonaventura SPA"
YITYBJBC,IT27D5893863166921046255894,BJ,Scholtz GmbH & Co. KGaA,"Adolphstr. Aachen  Aachen,DE",1,Scholtz GmbH & Co. KGaA
YITYBJBC,IT27D5893863166921046255894,BJ,Scholtz GmbH &-Comp. KGaA,15615Aachen,1,Scholtz GmbH & Co. KGaA
YITYBJBC,IT27D5893863166921046255894,BJ,Scholtz GmbH & Co KGaA,****,1,Scholtz GmbH & Co. KGaA
YITYBJBC,IT27D5893863166921046255894,BJ,Scholtz GmbH &,Aachen Adolphstr.-Aachen,1,Scholtz GmbH & Co. KGaA
YITYBJBC,IT27D5893863166921046255894,BJ,Scholtz GmbH &,,1,Scholtz GmbH & Co. KGaA
YITYBJBC,IT27D5893863166921046255894,BJ,Scholtz GmbH & Co KGaA,Adolphtr.Aachen/Aachen  DE,1,Scholtz GmbH & Co. KGaA
YITYBJBC,IT27D5893863166921046255894,BJ,Gieß Nerger AG,Germany,1,Gieß Nerger AG
YITYBJBC,IT27D5893863166921046255894,BJ,Gieß Nerger AG,,1,Gieß Nerger AG
YITYBJBC,IT27D5893863166921046255894,BJ,Gieß Nerger,,1,Gieß Nerger AG
YITYBJBC,IT27D5893863166921046255894,BJ,Gieß Nerger AG,,1,Gieß Nerger AG
BWNVBTQO,NL08ENIV6488660493,BT,da Costa S/A,Vila Piratininga Venda Nova Brazil,0,da Costa S/A
BWNVBTQO,NL08ENIV6488660493,BT,da Costa S.a.,"Conjunto Costa-RO Vila Piratininga Venda Nova,(RO)/BR",0,da Costa S/A
BWNVBTQO,NL08ENIV6488660493,BT,S.a Costa S/A,,0,da Costa S/A
BWNVBTQO,NL08ENIV6488660493,BT,da - Costa S.a.,Vila Piratininga VendaNova BR,0,da Costa S/A
BWNVBTQO,NL08ENIV6488660493,BT,da Costa S.p.A.,,0,da Costa S/A
BWNVBTQO,NL08ENIV6488660493,BT,da Costa,Brazil,0,da Costa S/A
BWNVBTQO,NL08ENIV6488660493,BT,S.A. Costa S/A,,0,da Costa S/A
BWNVBTQO,NL08ENIV6488660493,BT,Costa S/A,,0,da Costa S/A
FWOAGTT0,ES2866273332013405661675,GT,Goncalves,,1,Goncalves
FWOAGTT0,ES2866273332013405661675,GT,"Goncalves,Industries",Saint Victoire FR,1,Goncalves
FWOAGTT0,ES2866273332013405661675,GT,Goncalves. Inds.,,1,Goncalves
FWOAGTT0,ES2866273332013405661675,GT,Pereira,,1,Pereira
FWOAGTT0,ES2866273332013405661675,GT,Pereira Grp,"31 Costa,boulevard Élise Clément Costa",1,Pereira
FWOAGTT0,ES2866273332013405661675,GT,Pereira,31 boulevard Élise Clément  90625 Costa,1,Pereira
ETTSAQQC,FR4310234285275541173819108,AQ,Stichting Brandon,,1,Stichting Brandon
ETTSAQQC,FR4310234285275541173819108,AQ,Stichting Brandon,,1,Stichting Brandon
ETTSAQQC,FR4310234285275541173819108,AQ,Stichting Brandon S.A.R.L.,,1,Stichting Brandon
ETTSAQQC,FR4310234285275541173819108,AQ,Stichting Brandon S.A.R.L.,,1,Stichting Brandon
ETTSAQQC,FR4310234285275541173819108,AQ,Royal Remmers,,1,Royal Remmers
EWSCZAXL,FR9179283352375728027158666,ZA,Flor y Rodrigo S.Coop.,,1,Flor y Rodrigo S.Coop.
EWSCZAXL,FR9179283352375728027158666,ZA,Anna Cárdenas Izaguirre S.L.N.E,,1,Anna Cárdenas Izaguirre S.L.N.E
EWSCZAXL,FR9179283352375728027158666,ZA,Ruben Oliver Sacristán S.C.P,,1,Ruben Oliver Sacristán S.C.P
EWSCZAXL,FR9179283352375728027158666,ZA,Ruben Oliver Sacristán S.C,,1,Ruben Oliver Sacristán S.C.P
EWSCZAXL,FR9179283352375728027158666,ZA,Ruben Oliver Sacristán,,1,Ruben Oliver Sacristán S.C.P
EWSCZAXL,FR9179283352375728027158666,ZA,Ruben Oliver Sacristán S.c,Plaza Goyo Vergara 23 Piso 34349/BadajozSain,1,Ruben Oliver Sacristán S.C.P
EWSCZAXL,FR9179283352375728027158666,ZA,Ruben Oliver Sacristán S.c,Plaza Goyo Vergara 23 Piso 34349 Badajoz  ES,1,Ruben Oliver Sacristán S.C.P
EWSCZAXL,FR9179283352375728027158666,ZA,Gallardo y Simó S.L.,"Glorieta de Rómulo Carrión-10030  Ourense,Spain",1,Gallardo y Simó S.L.
EWSCZAXL,FR9179283352375728027158666,ZA,Gallardo y S.U.,"Glorieta de Rómulo Carrión,10030 Ourens  Spain",1,Gallardo y Simó S.L.
RBPUSHFH,GB58DFXC08416014767129,SH,Nedschroef,,1,Nedschroef
RBPUSHFH,GB58DFXC08416014767129,SH,Koster Groep,Indydreef-Oppenhuizen Oppenhuizen NL,1,Koster Groep
RBPUSHFH,GB58DFXC08416014767129,SH,Stichting Steenbeek,,1,Stichting Steenbeek
RBPUSHFH,GB58DFXC08416014767129,SH,Stichting Steenbeek,,1,Stichting Steenbeek
RBPUSHFH,GB58DFXC08416014767129,SH,Stichting Steenbeek,"Naomiweg Haule,Haule  NL",1,Stichting Steenbeek
RBPUSHFH,GB58DFXC08416014767129,SH,Stichting Steenbeek,,1,Stichting Steenbeek
RBPUSHFH,GB58DFXC08416014767129,SH,Stichting Steenbeek,Netherlands,1,Stichting Steenbeek
RBPUSHFH,GB58DFXC08416014767129,SH,Stichting d' Heripon,Aylinsteeg Bakkeveen/Bakkeveen-NL,1,Stichting d' Heripon
DSWCBSMM,NL72HNJG5216437231,BS,Davies PLC,East Graceside GB,1,Davies PLC
DSWCBSMM,NL72HNJG5216437231,BS,"Abbott, Jones and Pearce",Knight orchard  Arnoldburgh,1,"Abbott, Jones and Pearce"
DSWCBSMM,NL72HNJG5216437231,BS,"Abbott,  Jones",Knight orchard  Arnoldburgh-United Kingdom,1,"Abbott, Jones and Pearce"
DSWCBSMM,NL72HNJG5216437231,BS,"Abbott, Jones Industries Pearce",,1,"Abbott, Jones and Pearce"
DSWCBSMM,NL72HNJG5216437231,BS,"Abbott, Jones",,1,"Abbott, Jones and Pearce"
TKHVAXMJ,DE22019217162263040249,AX,Souza,,1,Souza
TKHVAXMJ,DE22019217162263040249,AX,Ferreira,Brail,1,Ferreira
TKHVAXMJ,DE22019217162263040249,AX,Ferreira,,1,Ferreira
TKHVAXMJ,DE22019217162263040249,AX,Ferreira.Grp.,Fazenda Luiza da Mata MA Vista Do Sol  Brazil,1,Ferreira
TKHVAXMJ,DE22019217162263040249,AX,Ferreira Grp.,,1,Ferreira
TKHVAXMJ,DE22019217162263040249,AX,Ferreira,_ _,1,Ferreira
TKHVAXMJ,DE22019217162263040249,AX,Farias Fogaça S.A.,,1,Farias Fogaça S.A.
EJBVTDLL,GB89YUVR57822778261035,TD,"Veltroni, Balla e Paolucci SPA",Italia,1,"Veltroni, Balla e Paolucci SPA"
EJBVTDLL,GB89YUVR57822778261035,TD,"Veltroni, Balla e Paolucci S.p.A.",,1,"Veltroni, Balla e Paolucci SPA"
EJBVTDLL,GB89YUVR57822778261035,TD,"Borrani, Campano e Telesio s.r.l.",,1,"Borrani, Campano e Telesio s.r.l."
CGLAMUGX,IT59Z9597420967797653046569,MU,Vilaplana y asociados S.L.N.E,,0,Vilaplana y asociados S.L.N.E
CGLAMUGX,IT59Z9597420967797653046569,MU,Vilaplana y asociados,,0,Vilaplana y asociados S.L.N.E
CGLAMUGX,IT59Z9597420967797653046569,MU,Vilaplana y asociados S.L.N.E,Salamanca,0,Vilaplana y asociados S.L.N.E
CGLAMUGX,IT59Z9597420967797653046569,MU,Vilaplana y asociados S.L.N.E,,0,Vilaplana y asociados S.L.N.E
CGLAMUGX,IT59Z9597420967797653046569,MU,Vilaplana y asociados S.L.N.E,Salamanca,0,Vilaplana y asociados S.L.N.E
CGLAMUGX,IT59Z9597420967797653046569,MU,Vilaplana -  y asociados S.L.N.E,,0,Vilaplana y asociados S.L.N.E
CGLAMUGX,IT59Z9597420967797653046569,MU,Vilaplana y asociados S.L.N.E,,0,Vilaplana y asociados S.L.N.E
CLWRTVR1,DE95618921892956038882,TV,Hebert Roux S.A.R.L.,,1,Hebert Roux S.A.R.L.
CLWRTVR1,DE95618921892956038882,TV,Roger S.A.,,1,Roger S.A.
CLWRTVR1,DE95618921892956038882,TV,Lebreton S.A.,,1,Lebreton S.A.
ACPQLCAN,IT41L2651122683784177461804,LC,"Gentilini, Montesano e Nievo Group",,1,"Gentilini, Montesano e Nievo Group"
ACPQLCAN,IT41L2651122683784177461804,LC,Valentino-Scalera s.r.l.,,1,Valentino-Scalera s.r.l.
INJFFJQC,DE79150272137766157333,FJ,"Trentin, Gucci e Chiesa s.r.l.",,0,"Trentin, Gucci e Chiesa s.r.l."
INJFFJQC,DE79150272137766157333,FJ,"Trentin, Gucci .e Chiesa SRL",,0,"Trentin, Gucci e Chiesa s.r.l."
INJFFJQC,DE79150272137766157333,FJ,"Trentin, Gucci e Chiesa S.R.L.",,0,"Trentin, Gucci e Chiesa s.r.l."
INJFFJQC,DE79150272137766157333,FJ,"Trentin, Gucci e Chiesa",,0,"Trentin, Gucci e Chiesa s.r.l."
INJFFJQC,DE79150272137766157333,FJ,"Trentin, Gucci e Chiesa",,0,"Trentin, Gucci e Chiesa s.r.l."
INJFFJQC,DE79150272137766157333,FJ,"Trentin, Gucci e Chiesa S.r.L",,0,"Trentin, Gucci e Chiesa s.r.l."
INJFFJQC,DE79150272137766157333,FJ,"Trentin, Gucci Chiesa SRL",,0,"Trentin, Gucci e Chiesa s.r.l."
INJFFJQC,DE79150272137766157333,FJ,"Trentin, Gucci e S.R.L.",___,0,"Trentin, Gucci e Chiesa s.r.l."
INJFFJQC,DE79150272137766157333,FJ,"Trentin, Gucci e  S.r.l.",,0,"Trentin, Gucci e Chiesa s.r.l."
JCJXALCS,NL64VSRI4812833876,AL,Vasseur,,0,Vasseur
JCJXALCS,NL64VSRI4812833876,AL,Vasseur,Saint ThéodoreVille FR,0,Vasseur
JCJXALCS,NL64VSRI4812833876,AL,Vasseur,,0,Vasseur
XMVNTOLN,DE96749427845828643559,TO,Peak-IT,____,1,Peak-IT
XMVNTOLN,DE96749427845828643559,TO,Peak IT,,1,Peak-IT
XMVNTOLN,DE96749427845828643559,TO,Peak/IT,,1,Peak-IT
XMVNTOLN,DE96749427845828643559,TO,Peak IT,,1,Peak-IT
XMVNTOLN,DE96749427845828643559,TO,Peak-IT,,1,Peak-IT
XMVNTOLN,DE96749427845828643559,TO,Royal van der Spaendonck,,1,Royal van der Spaendonck
XMVNTOLN,DE96749427845828643559,TO,Jansen & Slaetsdochter,,1,Jansen & Slaetsdochter
XMVNTOLN,DE96749427845828643559,TO,Jansen & Slaetsdochter,Ceylinstraat  Stompetoren-StompetorenNetherlands,1,Jansen & Slaetsdochter
WSWTSIDU,GB80KUOX15091222794442,SI,Minería TLG S.L.,,0,Minería TLG S.L.
WSWTSIDU,GB80KUOX15091222794442,SI,Minería TLG S.C.,19628-Via Marcio Alegria Cádiz,0,Minería TLG S.L.
WSWTSIDU,GB80KUOX15091222794442,SI,Minería TLG SC,,0,Minería TLG S.L.
WSWTSIDU,GB80KUOX15091222794442,SI,Minería TLG,,0,Minería TLG S.L.
WSWTSIDU,GB80KUOX15091222794442,SI,Minería TLG,,0,Minería TLG S.L.
WSWTSIDU,GB80KUOX15091222794442,SI,Minería TLG,,0,Minería TLG S.L.
WSWTSIDU,GB80KUOX15091222794442,SI,Minería TLG S.C,,0,Minería TLG S.L.
WSWTSIDU,GB80KUOX15091222794442,SI,Minería TLG .SA,,0,Minería TLG S.L.
WSWTSIDU,GB80KUOX15091222794442,SI,Minería TLG S.C.,,0,Minería TLG S.L.
PUOVTZLC,GB35FXCM59561929749223,TZ,"Rosmini, Mocenigo e Iannelli Group",Italia,1,"Rosmini, Mocenigo e Iannelli Group"
PUOVTZLC,GB35FXCM59561929749223,TZ,"Rosmini, -  Mocenigo e Iannelli Grp.",,1,"Rosmini, Mocenigo e Iannelli Group"
PUOVTZLC,GB35FXCM59561929749223,TZ,Pacelli-Zichichi Group,Piazza SandroPiano 8 Buggiao Italia,1,Pacelli-Zichichi Group
PUOVTZLC,GB35FXCM59561929749223,TZ,Pacelli Zichichi Grp S.p.A.,,1,Pacelli-Zichichi Group
PUOVTZLC,GB35FXCM59561929749223,TZ,"Morandini, Antonini e Gregori s.r.l.",,1,"Morandini, Antonini e Gregori s.r.l."
FISNTLQW,GB10SZAZ16905193634438,TL,Koninklijke Zaal,,1,Koninklijke Zaal
FISNTLQW,GB10SZAZ16905193634438,TL,Arent Groep,,1,Arent Groep
FISNTLQW,GB10SZAZ16905193634438,TL,Arent Groep  Corp.,,1,Arent Groep
FISNTLQW,GB10SZAZ16905193634438,TL,Arent Groep-,Lizzpad 50 4364 ZG Heerhugowaard,1,Arent Groep
FISNTLQW,GB10SZAZ16905193634438,TL,NIBC Bank,Zevenaar NL,1,NIBC Bank
FISNTLQW,GB10SZAZ16905193634438,TL,NIBC Bank Corp,,1,NIBC Bank
FISNTLQW,GB10SZAZ16905193634438,TL,NIBC  Bank Corporation,,1,NIBC Bank
YISPCFR2,GB96YPRC37633024516288,CF,"Clark, Roberts and Payne",,0,"Clark, Roberts and Payne"
YISPCFR2,GB96YPRC37633024516288,CF,"Clark, Roberts Inds. Payne",,0,"Clark, Roberts and Payne"
YISPCFR2,GB96YPRC37633024516288,CF,"Clark, Roberts Industries Payne",Wilkinsstad GB,0,"Clark, Roberts and Payne"
YISPCFR2,GB96YPRC37633024516288,CF,"Clark, Roberts Payne",,0,"Clark, Roberts and Payne"
YISPCFR2,GB96YPRC37633024516288,CF,"Clark, Roberts Ind. Payne",,0,"Clark, Roberts and Payne"
YISPCFR2,GB96YPRC37633024516288,CF,"Clark, Roberts","35,Jonathan shore Wilkinsstad",0,"Clark, Roberts and Payne"
YISPCFR2,GB96YPRC37633024516288,CF,"Clark, Roberts Payne","Jonathan shore,35 Wilkinsstad United Kingdom",0,"Clark, Roberts and Payne"
YISPCFR2,GB96YPRC37633024516288,CF,"Clark, Roberts",,0,"Clark, Roberts and Payne"
YISPCFR2,GB96YPRC37633024516288,CF,"Clark, Roberts",,0,"Clark, Roberts and Payne"
BWAATRVI,FR5235889693215475844122572,TR,Tonisto s.r.l.,"Via Ginesio,Fraviano",1,Tonisto s.r.l.
BWAATRVI,FR5235889693215475844122572,TR,Tonisto S.r.l. Public Limited Company,Via Ginesio 2/38029/Fraviano  TN,1,Tonisto s.r.l.
BWAATRVI,FR5235889693215475844122572,TR,Salieri-Tron SPA,,1,Salieri-Tron SPA
BWAATRVI,FR5235889693215475844122572,TR,Salieri Tron SPA Industries,,1,Salieri-Tron SPA
BWAATRVI,FR5235889693215475844122572,TR,Salieri Tron SPA Inds.,Stretto Gravina  Appartamento 8 Masio (AL)/talia,1,Salieri-Tron SPA
ZUTLGMBZ,IT58J0385430715931775040059,GM,Salet & Scheffers,Wierden Netherlands,0,Salet & Scheffers
ZUTLGMBZ,IT58J0385430715931775040059,GM,Salet & Scheffers,,0,Salet & Scheffers
ZUTLGMBZ,IT58J0385430715931775040059,GM,Salet & Scheffers,,0,Salet & Scheffers
ZUTLGMBZ,IT58J0385430715931775040059,GM,Salet & Scheffers,,0,Salet & Scheffers
ZUTLGMBZ,IT58J0385430715931775040059,GM,Salet & Scheffers,,0,Salet & Scheffers
ZUTLGMBZ,IT58J0385430715931775040059,GM,Salet & Scheffers,,0,Salet & Scheffers
LCTUBWZ0,GB14VIGU61524688376909,BW,Royal Vaessen,--  -,1,Royal Vaessen
LCTUBWZ0,GB14VIGU61524688376909,BW,Royal Vaessen LTD,,1,Royal Vaessen
LCTUBWZ0,GB14VIGU61524688376909,BW,Royal  Vaessen Ltée,,1,Royal Vaessen
LCTUBWZ0,GB14VIGU61524688376909,BW,Royal Vaessen,Teuge Janring Teuge,1,Royal Vaessen
LCTUBWZ0,GB14VIGU61524688376909,BW,van den Nuwenhuijzen & Genefaas,2259 ZT-Nieuwkoop,1,van den Nuwenhuijzen & Genefaas
LCTUBWZ0,GB14VIGU61524688376909,BW,van den Nuwenhuijzen Genefaas,2259 ZTNieuwkoop,1,van den Nuwenhuijzen & Genefaas
LCTUBWZ0,GB14VIGU61524688376909,BW,van den Nuwenhuijzen & Genefaas,,1,van den Nuwenhuijzen & Genefaas
LCTUBWZ0,GB14VIGU61524688376909,BW,Klein BV,"Jimboulevard Gendt/Gendt,NL",1,Klein BV
BAHXARLJ,GB89TTOJ36546618196397,AR,Villa LLC,,0,Villa LLC
BAHXARLJ,GB89TTOJ36546618196397,AR,Villa PLC  S.A.S,,0,Villa LLC
BAHXARLJ,GB89TTOJ36546618196397,AR,Villa LLC SAS,West Johntown United States,0,Villa LLC
BAHXARLJ,GB89TTOJ36546618196397,AR,Villa LLC SAS,,0,Villa LLC
BAHXARLJ,GB89TTOJ36546618196397,AR,"Villa,P.L.C S.A.S",United States,0,Villa LLC
BAHXARLJ,GB89TTOJ36546618196397,AR,Villa,,0,Villa LLC
BAHXARLJ,GB89TTOJ36546618196397,AR,Villa-LLC,,0,Villa LLC
BAHXARLJ,GB89TTOJ36546618196397,AR,Villa LLC,,0,Villa LLC
BAHXARLJ,GB89TTOJ36546618196397,AR,"Villa P.L.C.,S.A.S",70020  Andrade Row Suite 976  West Johntown-MI 42426,0,Villa LLC
QOPLJEMW,IT88M6910006671868696911144,JE,Miller Ltd,,0,Miller Ltd
QOPLJEMW,IT88M6910006671868696911144,JE,Miller LTD S.r.l.,,0,Miller Ltd
QOPLJEMW,IT88M6910006671868696911144,JE,Miller,&  &,0,Miller Ltd
QOPLJEMW,IT88M6910006671868696911144,JE,Miller  Ltd,,0,Miller Ltd
